Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellmask_mean,cellmask_var,cellmask_stdev,cellmask_max,cellmask_min,cellmask_median,cellmask_muc,cellmask_notempty,cellgood_mean,cellgood_var,cellgood_stdev,cellgood_max,cellgood_min,cellgood_median,cellgood_muc,cellgood_notempty,cellshape_mean,cellshape_var,cellshape_stdev,cellshape_max,cellshape_min,cellshape_median,cellshape_muc,cellshape_notempty,cellshape_8,cellshape_9,cellshape_10,cellshape_11,cellshape_12,cellshape_13,cellshape_14,cellshape_15,cellshape_16,cellshape_17,cellshape_18,cellshape_19,cellshape_20,cellshape_21
0,2005.000000,296041.000000,1644012.000000,0.000000,147.651371,819.956109,0.000000,0.000000,385190.137655,344597.308728,160566.320698,0.000000,0.000000,0.000000,15.235474,13.629901,6.350900,0.000000,0.000000,28.865376,167.324083,0.000000,28.865376,12.935381,-0.000000,20.016083,32.238524,0.000000,820,148,0,792,120,0,844,173,0,120,812,0,173,69.320787,70.653879,0.722529,72.329675,   136.439662,    11.680738,   106.000000,    52.000000,    70.000000,145021.000000,2005,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,5,9,2,162,844,173,794,137,796,126,806,123,811,122,-99,-99,-99,-99,-99,-99,-99,-99
1,3049.000000,598100.000000,2326388.000000,0.000000,196.162676,763.000327,0.000000,0.000000,661770.999671,1506233.312561,-620544.162676,0.000000,0.000000,0.000000,14.968024,34.068186,-14.035550,0.000000,0.000000,49.036211,312.936778,0.000000,49.036211,17.690019,-0.000000,48.381235,20.625945,0.000000,763,196,0,736,151,0,794,240,0,151,788,0,294,65.618503,100.690462,0.486665,76.639881,    76.197700,     8.729129,   102.000000,    54.000000,    77.000000,233675.000000,3049,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3,9,2,161,789,152,768,232,741,240,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2,7105.000000,2171069.000000,4985952.000000,0.000000,305.569176,701.752568,0.000000,0.000000,1935117.015622,12583664.249681,-1714595.387473,0.000000,0.000000,0.000000,14.167344,92.127300,-12.552865,0.000000,0.000000,106.294645,1147.624775,0.000000,106.294645,33.876611,-0.000000,82.110554,29.560749,0.000000,702,306,0,660,230,0,737,398,0,230,731,0,512,77.943754,170.059100,0.155773,79.183110,   179.574151,    13.400528,   139.000000,    55.000000,    77.000000,562596.000000,7105,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,5,9,1,346,732,230,686,398,683,252,691,251,693,251,-99,-99,-99,-99,-99,-99,-99,-99
3,4964.000000,1526369.000000,3732239.000000,0.000000,307.487711,751.861200,0.000000,0.000000,694043.367244,7002606.250401,-467360.966760,0.000000,0.000000,0.000000,8.196169,82.695906,-5.519207,0.000000,0.000000,90.892075,647.327977,0.000000,90.892075,25.442640,-0.000000,73.550923,22.518314,0.000000,752,307,0,726,235,0,779,374,0,235,772,0,405,53.143672,139.376801,0.073548,77.922240,   113.196853,    10.639401,   123.000000,    50.000000,    77.000000,386806.000000,4964,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,1265820.000000,4964,4,9,2,171,771,236,767,372,754,373,729,354,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
4,1357.000000,406190.000000,864254.000000,0.000000,299.329403,636.885777,0.000000,0.000000,182333.295504,189577.756816,-104333.942520,0.000000,0.000000,0.000000,12.136482,12.618689,-6.944683,0.000000,0.000000,24.755172,104.917873,0.000000,24.755172,10.242942,-0.000000,28.899525,15.316631,0.000000,637,299,0,614,276,0,663,326,0,276,653,0,205,68.124689,69.514988,0.768046,75.292557,   125.934258,    11.222043,   108.000000,    49.000000,    76.000000,102172.000000,1357,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,5,9,3,90,660,283,662,285,621,326,616,307,615,305,-99,-99,-99,-99,-99,-99,-99,-99
5,2424.000000,782765.000000,1921981.000000,0.000000,322.922854,792.896452,0.000000,0.000000,443895.009488,653366.573844,-164428.363448,0.000000,0.000000,0.000000,13.632330,20.065350,-5.049711,0.000000,0.000000,33.697681,248.037908,0.000000,33.697681,15.749219,-0.000000,34.229447,23.606943,0.000000,793,323,0,769,279,0,819,360,0,279,814,0,303,57.031437,92.390928,0.501818,84.325082,   252.118792,    15.878249,   125.000000,    55.000000,    85.000000,204404.000000,2424,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3,9,2,168,800,291,815,282,781,359,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6,2262.000000,744889.000000,1479583.000000,0.000000,329.305481,654.103890,0.000000,0.000000,540412.585764,479865.912024,-241326.788240,0.000000,0.000000,0.000000,18.199885,16.160809,-8.127345,0.000000,0.000000,34.360694,228.071125,0.000000,34.360694,15.102023,-0.000000,21.207816,35.629119,0.000000,654,329,0,622,293,0,679,356,0,293,664,0,239,76.017913,84.019798,-0.723001,83.212201,   177.514437,    13.323454,   117.000000,    51.000000,    83.000000,188226.000000,2262,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,7,9,2,162,665,293,675,303,677,306,633,356,623,347,624,332,623,330,-99,-99,-99,-99
7,2416.000000,837310.000000,1425389.000000,0.000000,346.568708,589.978890,0.000000,0.000000,506729.923427,868792.594370,-416825.995860,0.000000,0.000000,0.000000,15.630779,26.799099,-12.857569,0.000000,0.000000,42.429879,253.573724,0.000000,42.429879,15.923998,-0.000000,42.353270,19.142212,0.000000,590,347,0,563,309,0,618,389,0,309,610,0,301,65.776091,95.674314,0.580533,78.434188,   141.672685,    11.902633,   111.000000,    49.000000,    80.000000,189497.000000,2416,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,8,9,2,163,593,310,595,314,597,314,611,311,566,388,582,313,587,313,589,313,-99,-99
8,670.000000,220984.000000,379056.000000,0.000000,329.826865,565.755223,0.000000,0.000000,37707.856716,39849.916417,-3718.394029,0.000000,0.000000,0.000000,6.431793,6.797162,-0.634242,0.000000,0.000000,13.228956,43.315685,0.000000,13.228956,6.581465,-0.000000,15.652135,14.160957,0.000000,566,330,0,549,315,0,581,347,0,315,571,0,128,40.050364,40.050364,0.645175,74.929850,    81.449481,     9.024936,   101.000000,    57.000000,    73.000000, 50203.000000,670,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,7,9,3,77,573,316,578,321,581,326,561,347,561,342,558,345,549,321,-99,-99,-99,-99
9,2594.000000,930943.000000,1389996.000000,0.000000,358.883191,535.850424,0.000000,0.000000,452337.964533,797333.607170,189430.678488,0.000000,0.000000,0.000000,12.691211,22.370727,5.314841,0.000000,0.000000,35.061938,255.664086,0.000000,35.061938,15.989499,-0.000000,36.289091,23.473420,0.000000,536,359,0,502,324,0,561,397,0,324,523,0,280,64.503254,79.809111,-0.416074,76.866615,   272.337003,    16.502636,   155.000000,    49.000000,    74.000000,199392.000000,2594,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4,9,3,105,545,326,554,396,503,348,522,327,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
