Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellinter_mean,cellinter_var,cellinter_stdev,cellinter_max,cellinter_min,cellinter_median,cellinter_muc,cellinter_notempty
0,29.000000,11197.000000,17296.000000,0.000000,386.103448,596.413793,0.000000,0.000000,31.034482,162.689655,24.758620,0.000000,0.000000,0.000000,0.348321,1.825979,0.277883,0.000000,0.000000,2.174301,0.558809,0.000000,2.174301,0.747535,-0.000000,4.807961,1.915322,0.000000,596,386,0,595,382,0,598,391,0,382,595,0,22,3.049194,9.147583,-0.179873,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,  7395.000000,29
1,128.000000,51544.000000,76333.000000,0.000000,402.687500,596.351562,0.000000,0.000000,1063.179687,2307.500000,371.062500,0.000000,0.000000,0.000000,1.648137,3.577078,0.575219,0.000000,0.000000,5.225215,5.564637,0.000000,5.225215,2.358948,-0.000000,8.348926,5.272180,0.000000,596,403,0,590,393,0,602,411,0,393,596,0,59,12.447268,18.670902,-0.268887,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 32640.000000,128
2,26.000000,10777.000000,17519.000000,0.000000,414.500000,673.807692,0.000000,0.000000,40.038461,90.500000,-5.500000,0.000000,0.000000,0.000000,0.519811,1.174944,-0.071405,0.000000,0.000000,1.694756,0.605651,0.000000,1.694756,0.778236,-0.000000,3.643621,2.397690,0.000000,674,415,0,672,412,0,676,419,0,412,672,0,20,4.023144,7.040502,0.107315,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,  6630.000000,26
3,159.000000,69051.000000,84791.000000,0.000000,434.283018,533.276729,0.000000,0.000000,1837.823899,4208.264150,1815.547169,0.000000,0.000000,0.000000,2.133574,4.885475,2.107712,0.000000,0.000000,7.019049,5.981071,0.000000,7.019049,2.445622,-0.000000,11.297063,4.584398,0.000000,533,434,0,527,424,0,540,444,0,424,529,0,66,14.783012,22.743096,-0.496221,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 40545.000000,159
4,66.000000,28916.000000,41013.000000,0.000000,438.121212,621.409090,0.000000,0.000000,873.954545,709.030303,688.727272,0.000000,0.000000,0.000000,3.276651,2.658313,2.582193,0.000000,0.000000,5.934965,2.042646,0.000000,5.934965,1.429211,-0.000000,2.377992,9.264505,0.000000,621,438,0,614,431,0,627,444,0,431,614,0,50,17.380657,17.380657,0.725816,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 16830.000000,66
5,25.000000,11012.000000,8942.000000,0.000000,440.479999,357.679999,0.000000,0.000000,53.439999,50.239999,13.839999,0.000000,0.000000,0.000000,0.731048,0.687273,0.189328,0.000000,0.000000,1.418322,0.466585,0.000000,1.418322,0.683070,-0.000000,2.460342,3.240800,0.000000,358,440,0,355,438,0,360,443,0,438,357,0,20,6.696969,6.696969,0.727850,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,  6375.000000,25
6,39.000000,17745.000000,24917.000000,0.000000,455.000000,638.897435,0.000000,0.000000,157.589743,148.000000,79.000000,0.000000,0.000000,0.000000,1.191539,1.119031,0.597320,0.000000,0.000000,2.310570,0.976577,0.000000,2.310570,0.988219,-0.000000,2.696150,4.784618,0.000000,639,455,0,635,451,0,642,458,0,451,636,0,26,9.612595,9.612595,0.755088,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,  9945.000000,39
7,173.000000,80706.000000,97129.000000,0.000000,466.508670,561.439306,0.000000,0.000000,5732.612716,2871.236994,3183.341040,0.000000,0.000000,0.000000,5.946906,2.978568,3.302339,0.000000,0.000000,8.925475,6.807823,0.000000,8.925475,2.609180,-0.000000,4.273932,13.240677,0.000000,561,467,0,551,458,0,572,476,0,458,552,0,77,21.438204,25.011239,0.574208,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 44115.000000,173
8,176.000000,83056.000000,119570.000000,0.000000,471.909090,679.375000,0.000000,0.000000,1725.250000,5094.545454,-753.999999,0.000000,0.000000,0.000000,1.749182,5.165216,-0.764459,0.000000,0.000000,6.914399,8.450508,0.000000,6.914399,2.906975,-0.000000,10.523819,5.741307,0.000000,679,472,0,671,460,0,685,481,0,460,679,0,72,14.315747,21.473620,0.210416,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 44880.000000,176
9,39.000000,18956.000000,26030.000000,0.000000,486.051282,667.435897,0.000000,0.000000,91.589743,335.897435,-124.871794,0.000000,0.000000,0.000000,0.692512,2.539728,-0.944158,0.000000,0.000000,3.232240,0.867357,0.000000,3.232240,0.931320,-0.000000,6.284243,1.992788,0.000000,667,486,0,665,481,0,670,492,0,481,668,0,31,5.424403,11.933687,0.398200,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,  9945.000000,39
