Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellmask_mean,cellmask_var,cellmask_stdev,cellmask_max,cellmask_min,cellmask_median,cellmask_muc,cellmask_notempty,cellgood_mean,cellgood_var,cellgood_stdev,cellgood_max,cellgood_min,cellgood_median,cellgood_muc,cellgood_notempty,cellshape_mean,cellshape_var,cellshape_stdev,cellshape_max,cellshape_min,cellshape_median,cellshape_muc,cellshape_notempty,cellshape_8,cellshape_9,cellshape_10,cellshape_11,cellshape_12,cellshape_13,cellshape_14,cellshape_15,cellshape_16,cellshape_17,cellshape_18,cellshape_19,cellshape_20,cellshape_21
0,8878.000000,1381844.000000,4583901.000000,0.000000,155.648118,516.321356,0.000000,0.000000,3108596.170870,17283766.723581,-2488607.083351,0.000000,0.000000,0.000000,16.910019,94.019558,-13.537427,0.000000,0.000000,110.929578,1406.610669,0.000000,110.929578,37.504808,-0.000000,87.233879,33.964360,0.000000,516,156,0,472,77,0,568,241,0,77,525,0,543,97.384727,166.365575,0.168837,45.809641,    72.735191,     8.528492,   104.000000,    30.000000,    44.000000,406698.000000,8878,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,2263890.000000,8878,3,9,2,177,531,78,563,88,494,241,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1,9630.000000,1503750.000000,6382891.000000,0.000000,156.152647,662.813187,0.000000,0.000000,14775142.925124,15287029.607471,-12462937.386288,0.000000,0.000000,0.000000,72.115725,74.614183,-60.830123,0.000000,0.000000,146.729908,1680.552036,0.000000,146.729908,40.994536,-0.000000,103.469061,31.605189,0.000000,663,156,0,589,88,0,761,244,0,88,755,0,657,218.386745,240.785386,0.775131,43.688785,   121.401213,    11.018221,   131.000000,    29.000000,    41.000000,420723.000000,9630,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3,9,1,345,758,88,605,244,589,210,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2,7547.000000,1270812.000000,5462532.000000,0.000000,168.386378,723.801775,0.000000,0.000000,9575837.456205,7726013.319727,-6888900.977472,0.000000,0.000000,0.000000,64.686099,52.190283,-46.535474,0.000000,0.000000,116.876382,1210.435510,0.000000,116.876382,34.791313,-0.000000,29.075011,88.075168,0.000000,724,168,0,650,90,0,779,230,0,90,767,0,540,171.386603,186.000965,-0.718666,43.920498,   109.652570,    10.471512,    98.000000,    29.000000,    41.000000,331468.000000,7547,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3,9,1,348,768,90,654,230,650,222,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3,6966.000000,1005774.000000,4089880.000000,0.000000,144.383290,587.120298,0.000000,0.000000,4002483.189777,4529758.614986,-1387675.197243,0.000000,0.000000,0.000000,30.085106,34.048430,-10.430613,0.000000,0.000000,64.133537,915.552965,0.000000,64.133537,30.258105,-0.000000,56.512422,40.060926,0.000000,587,144,0,545,94,0,643,199,0,94,573,0,406,127.227319,136.314984,0.691524,45.276916,    64.921296,     8.057375,    83.000000,    30.000000,    44.000000,315399.000000,6966,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,6,9,1,357,642,107,590,195,586,199,579,195,549,193,573,94,-99,-99,-99,-99,-99,-99
4,5929.000000,1009647.000000,2677662.000000,0.000000,170.289593,451.621184,0.000000,0.000000,2015553.179287,4240575.767919,379884.427053,0.000000,0.000000,0.000000,18.782453,39.516902,3.540051,0.000000,0.000000,58.299356,729.692425,0.000000,58.299356,27.012819,-0.000000,53.406346,35.972292,0.000000,452,170,0,410,117,0,486,223,0,117,459,0,364,77.040343,107.451005,-0.164525,44.734019,    45.944930,     6.778268,    90.000000,    31.000000,    44.000000,265228.000000,5929,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,7,9,1,354,460,117,467,117,478,223,448,217,445,216,411,133,425,132,-99,-99,-99,-99
5,6652.000000,1126030.000000,2502397.000000,0.000000,169.276909,376.187161,0.000000,0.000000,3329143.983613,4643353.933251,1178205.248045,0.000000,0.000000,0.000000,26.611105,37.116082,9.417839,0.000000,0.000000,63.727188,899.004305,0.000000,63.727188,29.983400,-0.000000,55.753168,39.197717,0.000000,376,169,0,315,122,0,419,223,0,122,384,0,409,117.130101,120.609213,-0.531023,48.087342,   107.106638,    10.349233,    94.000000,    32.000000,    46.000000,319877.000000,6652,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,6,9,2,174,409,215,392,219,385,222,363,222,317,142,340,131,-99,-99,-99,-99,-99,-99
6,3809.000000,717027.000000,1218121.000000,0.000000,188.245471,319.800735,0.000000,0.000000,1283419.757941,1700885.484378,861258.312680,0.000000,0.000000,0.000000,21.575163,28.593047,14.478340,0.000000,0.000000,50.168210,407.277312,0.000000,50.168210,20.181112,-0.000000,49.490852,24.981009,0.000000,320,188,0,278,143,0,356,233,0,143,310,0,334,99.238759,114.506261,-0.666511,48.607771,    52.462187,     7.243078,    80.000000,    32.000000,    48.000000,185147.000000,3809,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,971295.000000,3809,8,9,2,171,356,222,342,231,278,179,283,168,286,163,302,147,306,145,309,144,-99,-99
7,3695.000000,802739.000000,2736791.000000,0.000000,217.250067,740.674154,0.000000,0.000000,1983515.681731,987214.937482,-838779.918538,0.000000,0.000000,0.000000,34.722931,17.281938,-14.683472,0.000000,0.000000,52.004870,384.475213,0.000000,52.004870,19.608039,-0.000000,23.314114,51.222745,0.000000,741,217,0,697,180,0,784,254,0,180,778,0,321,85.146575,100.104757,-0.517437,46.254397,    73.277982,     8.560255,    84.000000,    30.000000,    46.000000,170910.000000,3695,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,942225.000000,3695,5,9,2,168,778,182,784,213,708,253,704,248,697,231,-99,-99,-99,-99,-99,-99,-99,-99
8,938.000000,197699.000000,528192.000000,0.000000,210.766524,563.104477,0.000000,0.000000,99757.761194,53125.868869,-12427.119402,0.000000,0.000000,0.000000,10.864495,5.785873,-1.353422,0.000000,0.000000,16.650369,61.028845,0.000000,16.650369,7.812096,-0.000000,14.517002,20.817590,0.000000,563,211,0,545,198,0,585,226,0,198,550,0,136,28.860769,41.229670,-0.244844,45.996801,   134.600843,    11.601760,    96.000000,    30.000000,    43.000000, 43145.000000,938,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,8,9,3,87,575,198,585,204,582,208,585,210,546,223,546,206,548,203,550,201,-99,-99
9,4732.000000,1235069.000000,2135287.000000,0.000000,261.003592,451.244082,0.000000,0.000000,1315293.084319,3321688.938925,409318.850591,0.000000,0.000000,0.000000,16.556284,41.811843,5.152311,0.000000,0.000000,58.368127,665.702471,0.000000,58.368127,25.801210,-0.000000,51.780765,31.198697,0.000000,451,261,0,413,208,0,485,315,0,208,422,0,379,73.372122,109.039126,-0.193697,49.581994,   105.303569,    10.261752,    95.000000,    30.000000,    48.000000,234622.000000,4732,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4,9,2,169,478,227,468,304,439,315,420,210,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
