Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellinter_mean,cellinter_var,cellinter_stdev,cellinter_max,cellinter_min,cellinter_median,cellinter_muc,cellinter_notempty
0,314.000000,60279.000000,245271.000000,0.000000,191.971337,781.117834,0.000000,0.000000,9730.640127,7270.742038,-2298.939490,0.000000,0.000000,0.000000,4.559338,3.406741,-1.077179,0.000000,0.000000,7.966080,14.372174,0.000000,7.966080,3.791065,-0.000000,8.598264,11.804420,0.000000,781,192,0,771,182,0,792,201,0,182,785,0,84,22.148968,24.480439,-0.539768,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 80070.000000,314
1,69.000000,13900.000000,55783.000000,0.000000,201.449275,808.449275,0.000000,0.000000,333.072463,491.072463,-108.927536,0.000000,0.000000,0.000000,1.176901,1.735189,-0.384892,0.000000,0.000000,2.912090,1.894003,0.000000,2.912090,1.376228,-0.000000,5.590525,3.983336,0.000000,808,201,0,805,197,0,813,207,0,197,807,0,36,8.980543,11.225679,0.471661,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 17595.000000,69
2,60.000000,12939.000000,47172.000000,0.000000,215.649999,786.199999,0.000000,0.000000,207.599999,475.649999,-118.799999,0.000000,0.000000,0.000000,0.883810,2.024972,-0.505764,0.000000,0.000000,2.908782,1.533894,0.000000,2.908782,1.238504,-0.000000,5.869342,3.279054,0.000000,786,216,0,783,211,0,790,221,0,211,786,0,34,7.486882,10.695545,0.362625,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 15300.000000,60
3,222.000000,58647.000000,163331.000000,0.000000,264.175675,735.725225,0.000000,0.000000,1176.238738,20720.148648,-1992.283783,0.000000,0.000000,0.000000,0.875033,15.414244,-1.482110,0.000000,0.000000,16.289278,11.291333,0.000000,16.289278,3.360257,-0.000000,18.741731,4.046382,0.000000,736,264,0,730,244,0,740,280,0,244,735,0,95,10.050776,36.182794,0.100560,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 56610.000000,222
4,78.000000,20792.000000,56225.000000,0.000000,266.564102,720.833333,0.000000,0.000000,1104.833333,1275.179487,-1009.666666,0.000000,0.000000,0.000000,3.315155,3.826295,-3.029599,0.000000,0.000000,7.141451,3.506293,0.000000,7.141451,1.872509,-0.000000,9.975991,2.825578,0.000000,721,267,0,714,260,0,727,276,0,260,726,0,56,17.657608,21.732440,0.743318,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 19890.000000,78
5,164.000000,46647.000000,105051.000000,0.000000,284.432926,640.554878,0.000000,0.000000,1770.506097,6330.262195,-2477.396341,0.000000,0.000000,0.000000,1.972296,7.051744,-2.759753,0.000000,0.000000,9.024041,6.291892,0.000000,9.024041,2.508364,-0.000000,13.280612,4.031761,0.000000,641,284,0,635,274,0,647,297,0,274,643,0,70,13.104135,25.116259,0.413446,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 41820.000000,164
6,89.000000,25715.000000,64524.000000,0.000000,288.932584,724.988764,0.000000,0.000000,390.988764,1175.595505,-156.067415,0.000000,0.000000,0.000000,0.983960,2.958497,-0.392758,0.000000,0.000000,3.942458,2.756785,0.000000,3.942458,1.660356,-0.000000,7.277194,3.982769,0.000000,725,289,0,721,281,0,728,295,0,281,728,0,43,7.127340,14.254681,0.189314,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 22695.000000,89
7,220.000000,72957.000000,168470.000000,0.000000,331.622727,765.772727,0.000000,0.000000,844.636363,22197.686363,-1786.863636,0.000000,0.000000,0.000000,0.635974,16.713887,-1.345430,0.000000,0.000000,17.349861,8.819419,0.000000,17.349861,2.969750,-0.000000,20.037412,3.536621,0.000000,766,332,0,762,313,0,770,350,0,313,767,0,90,8.027577,37.127546,0.082913,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 56100.000000,220
8,117.000000,38840.000000,74235.000000,0.000000,331.965811,634.487179,0.000000,0.000000,737.230769,2163.863247,-561.051282,0.000000,0.000000,0.000000,1.288315,3.781365,-0.980440,0.000000,0.000000,5.069681,3.910328,0.000000,5.069681,1.977455,-0.000000,8.893730,4.267907,0.000000,634,332,0,630,324,0,639,341,0,324,635,0,53,9.523934,17.989653,0.333239,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 29835.000000,117
9,232.000000,85558.000000,164166.000000,0.000000,368.784482,707.612068,0.000000,0.000000,1831.086206,22813.224137,-4094.396551,0.000000,0.000000,0.000000,1.284472,16.003047,-2.872142,0.000000,0.000000,17.287519,12.306273,0.000000,17.287519,3.508029,-0.000000,19.398734,4.113441,0.000000,708,369,0,701,349,0,714,387,0,349,712,0,100,13.228279,38.667277,0.186047,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 59160.000000,232
10,58.000000,21604.000000,33639.000000,0.000000,372.482758,579.982758,0.000000,0.000000,138.982758,616.482758,-103.517241,0.000000,0.000000,0.000000,0.619046,2.745893,-0.461079,0.000000,0.000000,3.364939,1.487242,0.000000,3.364939,1.219525,-0.000000,6.595787,2.830756,0.000000,580,372,0,577,367,0,583,379,0,367,580,0,35,6.127758,12.255516,0.204557,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 14790.000000,58
11,43.000000,16277.000000,35134.000000,0.000000,378.534883,817.069767,0.000000,0.000000,160.790697,168.697674,-71.604651,0.000000,0.000000,0.000000,1.067340,1.119827,-0.475316,0.000000,0.000000,2.187168,0.969311,0.000000,2.187168,0.984535,-0.000000,4.680659,2.935910,0.000000,817,379,0,814,375,0,820,382,0,375,818,0,26,8.260636,9.637409,0.757819,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 10965.000000,43
12,244.000000,98318.000000,164723.000000,0.000000,402.942622,675.094262,0.000000,0.000000,3414.831967,8279.196721,1092.319672,0.000000,0.000000,0.000000,2.239664,5.430024,0.716412,0.000000,0.000000,7.669688,11.648183,0.000000,7.669688,3.412943,-0.000000,11.539730,7.053702,0.000000,675,403,0,668,392,0,683,416,0,392,671,0,79,15.340403,24.544645,-0.211057,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 62220.000000,244
