Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellmask_mean,cellmask_var,cellmask_stdev,cellmask_max,cellmask_min,cellmask_median,cellmask_muc,cellmask_notempty,cellgood_mean,cellgood_var,cellgood_stdev,cellgood_max,cellgood_min,cellgood_median,cellgood_muc,cellgood_notempty,cellshape_mean,cellshape_var,cellshape_stdev,cellshape_max,cellshape_min,cellshape_median,cellshape_muc,cellshape_notempty,cellshape_8,cellshape_9,cellshape_10,cellshape_11,cellshape_12,cellshape_13,cellshape_14,cellshape_15,cellshape_16,cellshape_17,cellshape_18,cellshape_19,cellshape_20,cellshape_21
0,5154.000000,1766789.000000,3781386.000000,0.000000,342.799573,733.679860,0.000000,0.000000,1954407.769499,3015281.959060,-1026604.704307,0.000000,0.000000,0.000000,21.952768,33.868974,-11.531275,0.000000,0.000000,55.821742,610.547421,0.000000,55.821742,24.709257,-0.000000,52.626560,31.801152,0.000000,734,343,0,692,290,0,779,396,0,290,752,0,411,101.859399,124.104556,0.546942,78.207023,   282.075316,    16.795097,   137.000000,    46.000000,    75.000000,403079.000000,5154,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,7,9,2,174,753,290,779,332,740,393,728,396,714,386,705,384,693,362,-99,-99,-99,-99
1,8140.000000,2761516.000000,4618471.000000,0.000000,339.252579,567.379729,0.000000,0.000000,7033201.255403,4175774.695821,717946.275675,0.000000,0.000000,0.000000,42.952373,25.501820,4.384560,0.000000,0.000000,68.454194,1076.139359,0.000000,68.454194,32.804563,-0.000000,44.160345,59.220581,0.000000,567,339,0,508,297,0,622,386,0,297,547,0,428,91.468005,117.161265,0.232827,70.390294,    54.836347,     7.405156,   101.000000,    52.000000,    69.000000,572977.000000,8140,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,6,9,1,360,622,312,620,377,510,346,508,318,527,303,529,302,-99,-99,-99,-99,-99,-99
2,5956.000000,2039405.000000,2581975.000000,0.000000,342.411853,433.508226,0.000000,0.000000,8397950.596875,1904304.723135,2610787.319173,0.000000,0.000000,0.000000,77.785813,17.638576,24.182354,0.000000,0.000000,95.424389,787.244746,0.000000,95.424389,28.057882,-0.000000,25.268259,77.721939,0.000000,434,342,0,364,299,0,506,380,0,299,374,0,501,85.876576,150.549060,0.338619,66.035762,   103.784279,    10.187456,   102.000000,    45.000000,    65.000000,393309.000000,5956,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,1518780.000000,5956,5,9,1,343,506,370,366,308,368,305,369,303,374,299,-99,-99,-99,-99,-99,-99,-99,-99
3,7.000000,2156.000000,3178.000000,0.000000,308.000000,454.000000,0.000000,0.000000,28.000000,0.000000,0.000000,0.000000,0.000000,0.000000,2.091031,0.000000,0.000000,0.000000,0.000000,2.091031,0.000000,0.000000,2.091031,0.000000,-0.000000,0.000000,inf,0.000000,454,308,0,451,308,0,457,308,0,308,451,0,7,0.000000,6.000000,0.000000,95.428571,     3.952380,     1.988059,    99.000000,    93.000000,    95.000000,   668.000000,7,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0,9,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
4,13.000000,4097.000000,6107.000000,0.000000,315.153846,469.769230,0.000000,0.000000,106.307692,11.692307,25.461538,0.000000,0.000000,0.000000,3.477818,0.382509,0.832965,0.000000,0.000000,3.860327,0.636468,0.000000,3.860327,0.797789,-0.000000,1.097939,5.075161,0.000000,470,315,0,466,313,0,475,316,0,313,466,0,13,3.093800,9.281401,0.246873,98.076923,     4.410256,     2.100061,   101.000000,    94.000000,    99.000000,  1275.000000,13,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0,9,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
5,1528.000000,521070.000000,976049.000000,0.000000,341.014397,638.775523,0.000000,0.000000,161492.004581,255677.683246,46482.938481,0.000000,0.000000,0.000000,9.175996,14.527638,2.641166,0.000000,0.000000,23.703634,126.329791,0.000000,23.703634,11.239652,-0.000000,26.402017,19.008300,0.000000,639,341,0,619,315,0,663,364,0,315,627,0,195,47.561309,52.966003,-0.389440,71.884816,   148.704471,    12.194444,   105.000000,    46.000000,    74.000000,109840.000000,1528,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,8,9,2,158,653,323,662,357,655,361,652,363,631,364,625,364,623,319,627,316,-99,-99
6,370.000000,121513.000000,184055.000000,0.000000,328.413513,497.445945,0.000000,0.000000,13153.418918,18147.732432,8096.770270,0.000000,0.000000,0.000000,4.951875,6.832087,3.048195,0.000000,0.000000,11.783962,24.540145,0.000000,11.783962,4.953801,-0.000000,15.404493,8.402555,0.000000,497,328,0,479,317,0,506,345,0,317,479,0,112,33.557650,34.800526,-0.635819,84.118918,   107.340833,    10.360542,   104.000000,    60.000000,    85.000000, 31124.000000,370,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,6,9,1,110,504,343,502,340,502,341,480,317,484,317,489,318,-99,-99,-99,-99,-99,-99
7,830.000000,283195.000000,560144.000000,0.000000,341.198795,674.872289,0.000000,0.000000,72476.462650,51068.198795,17361.072289,0.000000,0.000000,0.000000,9.291650,6.547061,2.225729,0.000000,0.000000,15.838711,55.879134,0.000000,15.838711,7.475234,-0.000000,13.905056,19.595067,0.000000,675,341,0,658,323,0,693,356,0,323,658,0,136,37.793689,40.084215,0.509144,75.957831,   126.732839,    11.257568,   107.000000,    50.000000,    77.000000, 63045.000000,830,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,6,9,3,83,691,333,691,336,690,349,658,330,659,328,659,325,-99,-99,-99,-99,-99,-99
8,2910.000000,1086876.000000,2262818.000000,0.000000,373.496907,777.600687,0.000000,0.000000,621667.998625,1481621.472164,-608218.593814,0.000000,0.000000,0.000000,14.963546,35.662622,-14.639819,0.000000,0.000000,50.626168,319.314998,0.000000,50.626168,17.869387,-0.000000,48.504582,20.044217,0.000000,778,373,0,747,333,0,817,424,0,333,784,0,338,78.824483,102.471828,0.477712,79.804467,   335.247762,    18.309772,   141.000000,    46.000000,    78.000000,232231.000000,2910,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,7,9,2,161,789,334,795,336,797,338,816,344,781,408,759,424,752,396,-99,-99,-99,-99
9,1510.000000,582508.000000,568245.000000,0.000000,385.766887,376.321192,0.000000,0.000000,227497.221854,276569.944370,28142.059602,0.000000,0.000000,0.000000,13.132281,15.965004,1.624500,0.000000,0.000000,29.097285,207.017926,0.000000,29.097285,14.388117,-0.000000,25.573743,22.028285,0.000000,376,386,0,354,347,0,397,412,0,347,370,0,270,47.238922,71.407672,-0.426869,75.717218,   139.760273,    11.822024,   104.000000,    49.000000,    78.000000,114333.000000,1510,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,6,9,2,143,390,364,392,366,397,402,397,411,355,400,370,347,-99,-99,-99,-99,-99,-99
