Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,fullmask_mean,fullmask_var,fullmask_stdev,fullmask_max,fullmask_min,fullmask_median,fullmask_muc,fullmask_notempty
0,554463.000000,365687403.000000,234155979.000000,0.000000,659.534365,422.311279,0.000000,0.000000,23672382643.762340,26818101736.386707,1795625883.233288,0.000000,0.000000,0.000000,519.691018,588.750478,39.420224,0.000000,0.000000,1108.441497,304414.382144,0.000000,1108.441497,551.737602,-0.000000,443.484963,403.358145,0.000000,422,660,0,0,203,0,844,1136,0,203,538,0,3462,926.716121,1024.438555,-0.425717,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,141388065.000000,554463
