Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellinter_mean,cellinter_var,cellinter_stdev,cellinter_max,cellinter_min,cellinter_median,cellinter_muc,cellinter_notempty
0,637.000000,89773.000000,299421.000000,0.000000,140.930926,470.048665,0.000000,0.000000,286075.491365,8132.960753,23214.141287,0.000000,0.000000,0.000000,52.194900,1.483870,4.235454,0.000000,0.000000,53.678771,59.511414,0.000000,53.678771,7.714364,-0.000000,5.836399,39.754506,0.000000,470,141,0,432,132,0,509,149,0,132,440,0,246,17.058381,77.264432,0.082757,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,162435.000000,637
1,215.000000,30718.000000,87418.000000,0.000000,142.874418,406.595348,0.000000,0.000000,8447.795348,5431.609302,3375.074418,0.000000,0.000000,0.000000,6.558815,4.217067,2.620386,0.000000,0.000000,10.775883,20.792543,0.000000,10.775883,4.559884,-0.000000,6.910099,12.514302,0.000000,407,143,0,395,134,0,418,152,0,134,399,0,117,21.453225,27.412455,0.575289,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 54825.000000,215
2,61.000000,8802.000000,23374.000000,0.000000,144.295081,383.180327,0.000000,0.000000,323.016393,468.688524,-195.245901,0.000000,0.000000,0.000000,1.345193,1.951841,-0.813096,0.000000,0.000000,3.297035,1.964478,0.000000,3.297035,1.401598,-0.000000,6.096309,3.395625,0.000000,383,144,0,379,139,0,388,150,0,139,385,0,40,10.956401,13.391157,0.606869,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 15555.000000,61
3,131.000000,20143.000000,67575.000000,0.000000,153.763358,515.839694,0.000000,0.000000,1699.633587,1281.664122,-187.969465,0.000000,0.000000,0.000000,2.554623,1.926397,-0.282526,0.000000,0.000000,4.481020,4.841398,0.000000,4.481020,2.200317,-0.000000,5.972607,7.228496,0.000000,516,154,0,508,146,0,522,160,0,146,519,0,56,14.994499,14.994499,-0.366253,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 33405.000000,131
4,211.000000,33593.000000,100402.000000,0.000000,159.208530,475.838862,0.000000,0.000000,7976.521327,4660.824644,3717.090047,0.000000,0.000000,0.000000,6.349949,3.710389,2.959101,0.000000,0.000000,10.060338,14.804504,0.000000,10.060338,3.847662,-0.000000,6.041250,12.985190,0.000000,476,159,0,463,151,0,486,170,0,151,468,0,112,22.650127,27.418575,0.575633,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 53805.000000,211
5,302.000000,52992.000000,129368.000000,0.000000,175.470198,428.370860,0.000000,0.000000,5546.463576,38401.231788,11696.337748,0.000000,0.000000,0.000000,2.737412,18.952618,5.772633,0.000000,0.000000,21.690031,18.557839,0.000000,21.690031,4.307881,-0.000000,22.559971,4.672898,0.000000,428,175,0,420,154,0,439,201,0,154,425,0,132,19.946958,49.342475,-0.309367,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 77010.000000,302
6,675.000000,135780.000000,330996.000000,0.000000,201.155555,490.364444,0.000000,0.000000,7716.346666,238022.666666,-11874.266666,0.000000,0.000000,0.000000,1.303186,40.198818,-2.005403,0.000000,0.000000,41.502005,48.364929,0.000000,41.502005,6.954489,-0.000000,36.427171,6.285860,0.000000,490,201,0,483,164,0,500,237,0,164,491,0,194,17.022461,73.096451,0.051376,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,172125.000000,675
7,361.000000,65283.000000,199898.000000,0.000000,180.839335,553.734072,0.000000,0.000000,14412.470914,17422.681440,8743.576177,0.000000,0.000000,0.000000,5.606977,6.778059,3.401570,0.000000,0.000000,12.385037,26.433748,0.000000,12.385037,5.141376,-0.000000,15.598806,8.315879,0.000000,554,181,0,541,165,0,567,198,0,165,543,0,146,33.998645,43.152127,-0.700164,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 92055.000000,361
8,370.000000,66168.000000,121191.000000,0.000000,178.832432,327.543243,0.000000,0.000000,53291.808108,9281.610810,-18019.318918,0.000000,0.000000,0.000000,20.062797,3.494253,-6.783743,0.000000,0.000000,23.557050,24.085323,0.000000,23.557050,4.907680,-0.000000,5.302694,24.295791,0.000000,328,179,0,305,168,0,349,189,0,168,345,0,184,22.299476,46.722713,-0.343070,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 94350.000000,370
9,107.000000,19772.000000,63146.000000,0.000000,184.785046,590.149532,0.000000,0.000000,1703.607476,926.056074,-774.560747,0.000000,0.000000,0.000000,3.353702,1.823023,-1.524791,0.000000,0.000000,5.176725,3.788888,0.000000,5.176725,1.946506,-0.000000,4.010300,8.847663,0.000000,590,185,0,582,178,0,598,191,0,178,594,0,59,15.275136,18.800168,-0.552802,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 27285.000000,107
