Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellinter_mean,cellinter_var,cellinter_stdev,cellinter_max,cellinter_min,cellinter_median,cellinter_muc,cellinter_notempty
0,119.000000,14502.000000,3421.000000,0.000000,121.865546,28.747899,0.000000,0.000000,302.436974,6691.848739,-312.033613,0.000000,0.000000,0.000000,0.516700,11.432735,-0.533096,0.000000,0.000000,11.949436,5.623109,0.000000,11.949436,2.371309,-0.000000,14.252704,2.949510,0.000000,29,122,0,25,109,0,32,134,0,109,29,0,84,7.008302,25.029653,0.048681,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 30345.000000,119
1,239.000000,31826.000000,25418.000000,0.000000,133.163179,106.351464,0.000000,0.000000,13202.476987,19330.635983,14972.292887,0.000000,0.000000,0.000000,8.901397,13.033136,10.094646,0.000000,0.000000,21.934534,14.111247,0.000000,21.934534,3.756494,-0.000000,21.838685,3.856723,0.000000,106,133,0,95,117,0,122,151,0,117,97,0,150,34.849669,43.884769,-0.684466,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 60945.000000,239
2,103.000000,16901.000000,4481.000000,0.000000,164.087378,43.504854,0.000000,0.000000,613.747572,1496.213592,193.456310,0.000000,0.000000,0.000000,1.271179,3.098921,0.400682,0.000000,0.000000,4.370101,3.778739,0.000000,4.370101,1.943897,-0.000000,7.523441,4.594801,0.000000,44,164,0,39,157,0,48,172,0,157,41,0,56,9.195555,15.325925,-0.206601,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 26265.000000,103
3,153.000000,26189.000000,944.000000,0.000000,171.169934,6.169934,0.000000,0.000000,1525.581699,2739.581699,-159.418300,0.000000,0.000000,0.000000,1.864290,3.347821,-0.194812,0.000000,0.000000,5.212112,6.203360,0.000000,5.212112,2.490654,-0.000000,8.305893,6.133190,0.000000,6,171,0,0,163,0,13,181,0,163,9,0,72,13.107931,18.149443,0.128416,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 39015.000000,153
4,466.000000,93613.000000,80080.000000,0.000000,200.886266,171.845493,0.000000,0.000000,187040.875536,150480.972103,165811.811158,0.000000,0.000000,0.000000,51.771248,41.651792,45.895232,0.000000,0.000000,93.423041,49.992946,0.000000,93.423041,7.070569,-0.000000,3.705168,48.674138,0.000000,172,201,0,137,168,0,211,230,0,168,138,0,314,83.239053,99.349837,0.730497,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,118830.000000,466
5,22.000000,4099.000000,34.000000,0.000000,186.318181,1.545454,0.000000,0.000000,37.454545,72.772727,-29.818181,0.000000,0.000000,0.000000,0.607585,1.180515,-0.483709,0.000000,0.000000,1.788101,0.483290,0.000000,1.788101,0.695190,-0.000000,3.933594,1.877871,0.000000,2,186,0,0,183,0,4,190,0,183,4,0,16,4.604140,8.057245,0.518056,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,  5610.000000,22
6,83.000000,16283.000000,3482.000000,0.000000,196.180722,41.951807,0.000000,0.000000,549.807228,1356.289156,-458.277108,0.000000,0.000000,0.000000,1.518586,3.746118,-1.265777,0.000000,0.000000,5.264705,4.086613,0.000000,5.264705,2.021537,-0.000000,8.075322,3.780258,0.000000,42,196,0,37,190,0,47,204,0,190,41,0,58,10.974481,15.364274,0.424597,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 21165.000000,83
7,236.000000,50027.000000,3964.000000,0.000000,211.978813,16.796610,0.000000,0.000000,9778.237288,12566.894067,-10031.016949,0.000000,0.000000,0.000000,6.704677,8.616785,-6.878001,0.000000,0.000000,15.321463,10.465858,0.000000,15.321463,3.235097,-0.000000,18.705747,4.143478,0.000000,17,212,0,5,199,0,30,226,0,199,27,0,104,33.147083,35.798850,0.716339,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 60180.000000,236
8,113.000000,28209.000000,13692.000000,0.000000,249.637168,121.168141,0.000000,0.000000,1785.805309,1680.123893,-1281.106194,0.000000,0.000000,0.000000,3.268858,3.075412,-2.345023,0.000000,0.000000,6.344271,4.553954,0.000000,6.344271,2.133999,-0.000000,3.859637,9.982162,0.000000,121,250,0,115,242,0,130,257,0,242,128,0,60,20.789156,20.789156,-0.764786,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 28815.000000,113
9,167.000000,43494.000000,21547.000000,0.000000,260.443113,129.023952,0.000000,0.000000,3957.904191,5309.209580,-3833.772455,0.000000,0.000000,0.000000,4.303713,5.773084,-4.168735,0.000000,0.000000,10.076797,7.467341,0.000000,10.076797,2.732643,-0.000000,13.853497,4.083176,0.000000,129,260,0,117,249,0,137,271,0,249,135,0,82,26.109101,28.720011,0.698175,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 42585.000000,167
