Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellmask_mean,cellmask_var,cellmask_stdev,cellmask_max,cellmask_min,cellmask_median,cellmask_muc,cellmask_notempty,cellgood_mean,cellgood_var,cellgood_stdev,cellgood_max,cellgood_min,cellgood_median,cellgood_muc,cellgood_notempty,cellshape_mean,cellshape_var,cellshape_stdev,cellshape_max,cellshape_min,cellshape_median,cellshape_muc,cellshape_notempty,cellshape_8,cellshape_9,cellshape_10,cellshape_11,cellshape_12,cellshape_13,cellshape_14,cellshape_15,cellshape_16,cellshape_17,cellshape_18,cellshape_19,cellshape_20,cellshape_21
0,6392.000000,244895.000000,507863.000000,0.000000,38.312734,79.452909,0.000000,0.000000,6852685.825874,3177171.843397,2977188.633134,0.000000,0.000000,0.000000,57.766820,26.782946,25.097126,0.000000,0.000000,84.549766,917.299904,0.000000,84.549766,30.286959,-0.000000,30.043347,71.191107,0.000000,79,38,0,0,0,0,139,88,0,0,0,0,454,100.768507,159.168437,0.508884,158.988735,   180.750616,    13.444352,   239.000000,   132.000000,   157.000000,1016256.000000,6392,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,7,9,2,174,128,21,130,28,135,37,136,57,127,85,16,24,0,2,-99,-99,-99,-99
1,572.000000,3399.000000,58051.000000,0.000000,5.942307,101.487762,0.000000,0.000000,84428.914335,10075.096153,2384.096153,0.000000,0.000000,0.000000,17.781285,2.121881,0.502106,0.000000,0.000000,19.903167,37.477673,0.000000,19.903167,6.121901,-0.000000,8.134790,23.649167,0.000000,101,6,0,77,0,0,126,17,0,0,77,0,84,17.008718,49.025130,0.032020,149.935314,    77.881973,     8.825076,   182.000000,   129.000000,   149.000000, 85763.000000,572,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,6,9,2,75,126,0,123,4,121,8,80,8,78,4,79,1,-99,-99,-99,-99,-99,-99
2,1377.000000,42150.000000,210059.000000,0.000000,30.610021,152.548293,0.000000,0.000000,218781.038489,218655.581699,124433.433551,0.000000,0.000000,0.000000,14.281190,14.273001,8.122539,0.000000,0.000000,28.554192,137.859813,0.000000,28.554192,11.741371,-0.000000,15.838260,30.215488,0.000000,153,31,0,128,0,0,177,54,0,0,130,0,214,69.279004,76.348290,0.785146,149.508351,    47.205053,     6.870593,   174.000000,   127.000000,   150.000000,205873.000000,1377,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,7,9,2,147,176,25,177,30,177,35,173,39,172,44,167,54,130,1,-99,-99,-99,-99
3,89.000000,452.000000,13108.000000,0.000000,5.078651,147.280898,0.000000,0.000000,1177.977528,1258.449438,940.033707,0.000000,0.000000,0.000000,2.964492,3.167007,2.365684,0.000000,0.000000,6.131499,3.792108,0.000000,6.131499,1.947333,-0.000000,9.358536,3.353981,0.000000,147,5,0,139,0,0,155,14,0,0,139,0,50,19.388763,22.158587,-0.764009,158.067415,    21.745403,     4.663196,   167.000000,   148.000000,   158.000000, 14068.000000,89,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,2,9,1,6,154,14,139,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
4,438.000000,3146.000000,78468.000000,0.000000,7.182648,179.150684,0.000000,0.000000,25904.054794,11613.388127,-831.054794,0.000000,0.000000,0.000000,7.787575,3.491350,-0.249841,0.000000,0.000000,11.278926,27.126735,0.000000,11.278926,5.208333,-0.000000,9.957227,14.915875,0.000000,179,7,0,163,0,0,197,20,0,0,163,0,75,20.033563,34.057057,-0.057893,157.440639,   134.466719,    11.595978,   187.000000,   134.000000,   156.000000, 68959.000000,438,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,5,9,2,72,196,0,192,4,192,5,164,1,168,0,-99,-99,-99,-99,-99,-99,-99,-99
5,2.000000,0.000000,417.000000,0.000000,0.000000,208.500000,0.000000,0.000000,0.500000,0.000000,0.000000,0.000000,0.000000,0.000000,0.198425,0.000000,0.000000,0.000000,0.000000,0.198425,0.000000,0.000000,0.198425,0.000000,-0.000000,0.000000,inf,0.000000,209,0,0,208,0,0,209,0,0,0,208,0,2,0.000000,1.000000,0.000000,164.500000,    12.500000,     3.535533,   167.000000,   162.000000,   162.000000,   329.000000,2,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0,9,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6,1659.000000,42909.000000,359573.000000,0.000000,25.864376,216.740807,0.000000,0.000000,537078.547317,245478.484629,-125268.318264,0.000000,0.000000,0.000000,27.346974,12.499277,-6.378414,0.000000,0.000000,39.846252,301.133263,0.000000,39.846252,17.353191,-0.000000,19.614955,33.583168,0.000000,217,26,0,181,0,0,247,49,0,0,225,0,391,52.256552,70.386377,-0.354899,151.208559,    76.016790,     8.718760,   173.000000,   131.000000,   151.000000,250855.000000,1659,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,7,9,3,94,234,0,246,7,244,40,190,43,181,33,181,29,184,22,-99,-99,-99,-99
7,3.000000,0.000000,747.000000,0.000000,0.000000,249.000000,0.000000,0.000000,2.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.462240,0.000000,0.000000,0.000000,0.000000,0.462240,0.000000,0.000000,0.462240,0.000000,-0.000000,0.000000,inf,0.000000,249,0,0,248,0,0,250,0,0,0,248,0,3,0.000000,2.000000,0.000000,150.000000,    13.000000,     3.605551,   153.000000,   146.000000,   151.000000,   450.000000,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0,9,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
8,2974.000000,135905.000000,820814.000000,0.000000,45.697713,275.996637,0.000000,0.000000,546139.966375,1228031.244451,303659.977135,0.000000,0.000000,0.000000,12.769758,28.713632,7.100129,0.000000,0.000000,41.483390,316.254299,0.000000,41.483390,17.783540,-0.000000,41.695206,23.601449,0.000000,276,46,0,248,0,0,307,84,0,0,255,0,366,63.132131,89.883035,-0.363809,155.886012,   120.479097,    10.976297,   190.000000,   133.000000,   155.000000,463605.000000,2974,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,6,9,4,84,282,7,294,81,281,84,271,79,249,24,254,3,-99,-99,-99,-99,-99,-99
9,1.000000,0.000000,277.000000,0.000000,0.000000,277.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-nan,-nan,0.000000,277,0,0,277,0,0,277,0,0,0,277,0,1,0.000000,0.000000,-nan,0.000000,     0.000000,     0.000000,   156.000000,   156.000000,   156.000000,   156.000000,1,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0,9,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
