Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellinter_mean,cellinter_var,cellinter_stdev,cellinter_max,cellinter_min,cellinter_median,cellinter_muc,cellinter_notempty
0,338.000000,4008.000000,55495.000000,0.000000,11.857988,164.186390,0.000000,0.000000,17143.257396,12695.183431,5966.946745,0.000000,0.000000,0.000000,7.281224,5.392002,2.534330,0.000000,0.000000,12.673226,32.837545,0.000000,12.673226,5.730405,-0.000000,9.114319,14.380299,0.000000,164,12,0,150,0,0,179,23,0,0,151,0,161,28.002438,35.307422,0.607010,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 86190.000000,338
1,566.000000,10479.000000,122081.000000,0.000000,18.514134,215.690812,0.000000,0.000000,97778.892226,78265.386925,47998.973498,0.000000,0.000000,0.000000,20.884457,16.716595,10.252034,0.000000,0.000000,37.601053,244.012825,0.000000,37.601053,15.620909,-0.000000,12.763187,23.908924,0.000000,216,19,0,195,0,0,241,38,0,0,216,0,324,49.074223,59.405638,0.685129,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,144330.000000,566
2,44.000000,85.000000,10690.000000,0.000000,1.931818,242.954545,0.000000,0.000000,501.909090,70.795454,103.863636,0.000000,0.000000,0.000000,3.231132,0.455758,0.668641,0.000000,0.000000,3.686891,1.025536,0.000000,3.686891,1.012687,-0.000000,2.058012,6.876697,0.000000,243,2,0,237,0,0,249,4,0,0,237,0,28,4.102967,12.308903,0.224506,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 11220.000000,44
3,85.000000,236.000000,22961.000000,0.000000,2.776470,270.129411,0.000000,0.000000,3757.576470,476.752941,821.458823,0.000000,0.000000,0.000000,10.054240,1.275659,2.197997,0.000000,0.000000,11.329899,7.994594,0.000000,11.329899,2.827471,-0.000000,3.131841,11.712070,0.000000,270,3,0,258,0,0,279,9,0,0,258,0,56,9.248043,21.578769,0.232129,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 21675.000000,85
4,2609.000000,77858.000000,873546.000000,0.000000,29.842085,334.820237,0.000000,0.000000,2124696.691452,1059886.939057,296442.937907,0.000000,0.000000,0.000000,59.155914,29.509426,8.253579,0.000000,0.000000,88.665340,1677.535520,0.000000,88.665340,40.957728,-0.000000,30.239741,45.257890,0.000000,335,30,0,284,0,0,392,79,0,0,310,0,842,81.619249,111.580746,0.254024,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,665295.000000,2609
5,212.000000,1655.000000,88069.000000,0.000000,7.806603,415.419811,0.000000,0.000000,14957.636792,2789.070754,-4166.787735,0.000000,0.000000,0.000000,11.832645,2.206370,-3.296250,0.000000,0.000000,14.039015,15.241926,0.000000,14.039015,3.904091,-0.000000,4.906905,16.154661,0.000000,415,8,0,402,0,0,431,15,0,0,424,0,112,15.702444,30.358060,-0.300240,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 54060.000000,212
6,434.000000,6111.000000,252279.000000,0.000000,14.080645,581.288018,0.000000,0.000000,52272.997695,36578.177419,-32614.080645,0.000000,0.000000,0.000000,15.908324,11.131894,-9.925494,0.000000,0.000000,27.040218,78.574342,0.000000,27.040218,8.864216,-0.000000,8.481690,22.704885,0.000000,581,14,0,554,0,0,597,31,0,0,578,0,229,39.466635,54.744042,-0.667335,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,110670.000000,434
7,134.000000,615.000000,85657.000000,0.000000,4.589552,639.231343,0.000000,0.000000,1821.828358,1334.425373,4.723880,0.000000,0.000000,0.000000,2.656854,1.946052,0.006889,0.000000,0.000000,4.602906,5.170330,0.000000,4.602906,2.273836,-0.000000,6.175078,7.215426,0.000000,639,5,0,631,0,0,647,11,0,0,633,0,44,11.000516,16.000751,0.009690,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 34170.000000,134
8,438.000000,2590.000000,304087.000000,0.000000,5.913242,694.262557,0.000000,0.000000,41616.805936,6376.703196,-623.022831,0.000000,0.000000,0.000000,12.511323,1.917038,-0.187300,0.000000,0.000000,14.428361,23.949601,0.000000,14.428361,4.893833,-0.000000,7.503202,19.187380,0.000000,694,6,0,674,0,0,714,14,0,0,681,0,102,14.002186,40.006246,-0.017672,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,111690.000000,438
9,30.000000,21.000000,23431.000000,0.000000,0.699999,781.033333,0.000000,0.000000,458.966666,16.299999,-40.699999,0.000000,0.000000,0.000000,4.923638,0.174860,-0.436615,0.000000,0.000000,5.098499,0.670318,0.000000,5.098499,0.818729,-0.000000,1.275160,7.730505,0.000000,781,1,0,775,0,0,789,2,0,0,776,0,19,2.008296,14.058074,-0.090926,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,  7650.000000,30
10,194.000000,2263.000000,141476.000000,0.000000,11.664948,729.257731,0.000000,0.000000,2701.113402,7139.221649,2502.752577,0.000000,0.000000,0.000000,2.405140,6.356946,2.228515,0.000000,0.000000,8.762087,10.323071,0.000000,8.762087,3.212953,-0.000000,12.460128,5.439837,0.000000,729,12,0,720,1,0,737,22,0,1,727,0,109,18.640700,23.026747,-0.422704,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 49470.000000,194
11,770.000000,17641.000000,589196.000000,0.000000,22.910389,765.189610,0.000000,0.000000,80148.316883,119070.816883,49281.083116,0.000000,0.000000,0.000000,11.356384,16.871396,6.982741,0.000000,0.000000,28.227781,142.839399,0.000000,28.227781,11.951543,-0.000000,24.348762,13.459140,0.000000,765,23,0,743,1,0,781,50,0,1,753,0,297,45.958584,59.262385,-0.597345,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,196350.000000,770
12,180.000000,2437.000000,12079.000000,0.000000,13.538888,67.105555,0.000000,0.000000,3756.994444,3244.727777,2218.761111,0.000000,0.000000,0.000000,3.696668,3.192627,2.183134,0.000000,0.000000,6.889296,7.036009,0.000000,6.889296,2.652547,-0.000000,5.248135,11.163402,0.000000,67,14,0,57,5,0,77,21,0,5,63,0,74,21.431877,26.789847,0.727932,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 45900.000000,180
13,354.000000,8609.000000,217805.000000,0.000000,24.319209,615.268361,0.000000,0.000000,22783.505649,15014.929378,8382.675141,0.000000,0.000000,0.000000,9.098075,5.995870,3.347430,0.000000,0.000000,15.093946,43.345592,0.000000,15.093946,6.583736,-0.000000,9.213778,15.724941,0.000000,615,24,0,601,5,0,633,35,0,5,606,0,182,35.598080,37.971285,0.568439,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 90270.000000,354
14,1122.000000,62508.000000,8821.000000,0.000000,55.711229,7.861853,0.000000,0.000000,27781.587344,1043400.438502,-80123.759358,0.000000,0.000000,0.000000,2.382867,89.493990,-6.872332,0.000000,0.000000,91.876857,166.023373,0.000000,91.876857,12.885005,-0.000000,55.280390,7.911427,0.000000,8,56,0,0,6,0,21,119,0,6,14,0,409,21.064450,113.346806,0.078246,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,286110.000000,1122
15,211.000000,3684.000000,9002.000000,0.000000,17.459715,42.663507,0.000000,0.000000,4465.109004,7038.407582,-3533.360189,0.000000,0.000000,0.000000,3.554584,5.603135,-2.812837,0.000000,0.000000,9.157719,12.004762,0.000000,9.157719,3.464788,-0.000000,12.755148,5.836192,0.000000,43,17,0,33,7,0,53,30,0,7,43,0,101,24.414186,28.076313,0.610788,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 53805.000000,211
16,102.000000,1534.000000,12134.000000,0.000000,15.039215,118.960784,0.000000,0.000000,1017.843137,1681.843137,-760.843137,0.000000,0.000000,0.000000,2.135734,3.529002,-1.596472,0.000000,0.000000,5.664736,4.988286,0.000000,5.664736,2.233447,-0.000000,8.683108,4.239693,0.000000,119,15,0,113,7,0,126,22,0,7,123,0,62,15.538304,17.928812,0.579672,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 26010.000000,102
17,263.000000,5223.000000,127840.000000,0.000000,19.859315,486.083650,0.000000,0.000000,4768.159695,8803.794676,947.095057,0.000000,0.000000,0.000000,2.829717,5.224710,0.562064,0.000000,0.000000,8.054428,14.468540,0.000000,8.054428,3.803753,-0.000000,11.272119,8.014187,0.000000,486,20,0,478,10,0,496,33,0,10,481,0,97,18.442175,23.565001,-0.219420,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 67065.000000,263
18,139.000000,2755.000000,35629.000000,0.000000,19.820143,256.323741,0.000000,0.000000,1410.431654,2652.503597,1045.093525,0.000000,0.000000,0.000000,1.958840,3.683858,1.451450,0.000000,0.000000,5.642698,5.109382,0.000000,5.642698,2.260394,-0.000000,9.530046,4.776707,0.000000,256,20,0,249,12,0,263,28,0,12,251,0,61,16.107656,18.408750,-0.517311,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 35445.000000,139
