Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellinter_mean,cellinter_var,cellinter_stdev,cellinter_max,cellinter_min,cellinter_median,cellinter_muc,cellinter_notempty
0,38.000000,22838.000000,13384.000000,0.000000,601.000000,352.210526,0.000000,0.000000,130.315789,104.000000,13.000000,0.000000,0.000000,0.000000,1.020044,0.814057,0.101757,0.000000,0.000000,1.834101,0.820020,0.000000,1.834101,0.905549,-0.000000,3.217199,3.772439,0.000000,352,601,0,349,598,0,356,604,0,598,351,0,25,6.486274,7.567319,0.389681,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,  9690.000000,38
1,325.000000,203097.000000,147044.000000,0.000000,624.913846,452.443076,0.000000,0.000000,6726.196923,17889.587692,5044.406153,0.000000,0.000000,0.000000,3.010175,8.006127,2.257523,0.000000,0.000000,11.016302,19.003435,0.000000,11.016302,4.359293,-0.000000,15.057554,7.396011,0.000000,452,625,0,442,609,0,462,640,0,609,445,0,106,21.430476,33.217238,-0.367439,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 82875.000000,325
2,367.000000,232018.000000,180759.000000,0.000000,632.201634,492.531335,0.000000,0.000000,6139.389645,19833.079019,2378.681198,0.000000,0.000000,0.000000,2.336525,7.548060,0.905277,0.000000,0.000000,9.884585,16.816706,0.000000,9.884585,4.100817,-0.000000,14.830899,7.897691,0.000000,493,632,0,485,618,0,500,646,0,618,491,0,86,15.212098,28.395916,-0.167184,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 93585.000000,367
3,89.000000,55530.000000,31385.000000,0.000000,623.932584,352.640449,0.000000,0.000000,600.494382,685.595505,92.842696,0.000000,0.000000,0.000000,1.511201,1.725366,0.233647,0.000000,0.000000,3.236567,2.552784,0.000000,3.236567,1.597743,-0.000000,5.776741,4.921743,0.000000,353,624,0,348,619,0,357,629,0,619,350,0,40,10.693710,11.881900,-0.570527,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 22695.000000,89
4,39.000000,24712.000000,14512.000000,0.000000,633.641025,372.102564,0.000000,0.000000,155.589743,126.974358,-62.564102,0.000000,0.000000,0.000000,1.176417,0.960055,-0.473048,0.000000,0.000000,2.136473,0.905651,0.000000,2.136473,0.951657,-0.000000,2.784758,4.545875,0.000000,372,634,0,368,630,0,376,637,0,630,374,0,27,8.951826,10.230658,-0.672986,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,  9945.000000,39
5,64.000000,42860.000000,26934.000000,0.000000,669.687500,420.843750,0.000000,0.000000,446.437500,279.750000,-55.125000,0.000000,0.000000,0.000000,1.743896,1.092773,-0.215332,0.000000,0.000000,2.836669,1.859315,0.000000,2.836669,1.363567,-0.000000,3.986720,5.288074,0.000000,421,670,0,416,666,0,426,674,0,666,421,0,35,8.354059,10.442574,-0.292179,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 16320.000000,64
6,152.000000,119214.000000,72504.000000,0.000000,784.302631,477.000000,0.000000,0.000000,846.000000,6882.078947,-356.000000,0.000000,0.000000,0.000000,1.042906,8.483886,-0.438859,0.000000,0.000000,9.526793,8.655307,0.000000,9.526793,2.941990,-0.000000,12.627141,4.365490,0.000000,477,784,0,471,771,0,481,799,0,771,479,0,77,10.017257,28.048321,0.058707,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 38760.000000,152
7,245.000000,201626.000000,120994.000000,0.000000,822.963265,493.853061,0.000000,0.000000,7386.710204,26372.669387,12951.677551,0.000000,0.000000,0.000000,4.818327,17.202806,8.448337,0.000000,0.000000,22.021133,11.514347,0.000000,22.021133,3.393279,-0.000000,22.700276,3.585181,0.000000,494,823,0,482,801,0,504,841,0,801,482,0,128,24.664944,44.845352,-0.469147,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 62475.000000,245
