Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellinter_mean,cellinter_var,cellinter_stdev,cellinter_max,cellinter_min,cellinter_median,cellinter_muc,cellinter_notempty
0,151.000000,4254.000000,1230.000000,0.000000,28.172185,8.145695,0.000000,0.000000,3014.794701,15653.523178,6525.211920,0.000000,0.000000,0.000000,3.749342,19.467469,8.115065,0.000000,0.000000,23.216812,7.135929,0.000000,23.216812,2.671316,-0.000000,21.175787,2.469615,0.000000,8,28,0,0,11,0,16,48,0,11,0,0,104,17.376501,40.183160,-0.400711,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 38505.000000,151
1,1.000000,83.000000,33.000000,0.000000,83.000000,33.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-nan,-nan,0.000000,33,83,0,33,83,0,33,83,0,83,33,0,1,0.000000,0.000000,-nan,0.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,   255.000000,1
2,14.000000,1238.000000,489.000000,0.000000,88.428571,34.928571,0.000000,0.000000,14.928571,53.428571,22.428571,0.000000,0.000000,0.000000,0.442433,1.583444,0.664707,0.000000,0.000000,2.025877,0.258731,0.000000,2.025877,0.508656,-0.000000,4.166476,1.121976,0.000000,35,88,0,33,85,0,37,91,0,85,34,0,14,4.402136,6.603204,-0.430757,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,  3570.000000,14
3,9.000000,966.000000,433.000000,0.000000,107.333333,48.111111,0.000000,0.000000,52.888888,23.999999,34.666666,0.000000,0.000000,0.000000,2.825147,1.281999,1.851777,0.000000,0.000000,4.107146,0.192758,0.000000,4.107146,0.439043,-0.000000,0.591484,5.469236,0.000000,48,107,0,45,105,0,52,110,0,105,45,0,9,6.009252,8.412952,0.588002,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,  2295.000000,9
4,398.000000,156081.000000,118376.000000,0.000000,392.163316,297.427135,0.000000,0.000000,150203.386934,140552.384422,144499.236180,0.000000,0.000000,0.000000,51.306095,48.009530,49.357685,0.000000,0.000000,99.315625,27.000377,0.000000,99.315625,5.196188,-0.000000,2.702134,51.504587,0.000000,297,392,0,258,358,0,335,428,0,358,259,0,287,97.383155,107.121471,0.768707,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,101490.000000,398
5,117.000000,54334.000000,80296.000000,0.000000,464.393162,686.290598,0.000000,0.000000,6438.119658,3351.914529,-4485.367521,0.000000,0.000000,0.000000,11.250657,5.857493,-7.838209,0.000000,0.000000,17.108150,4.463114,0.000000,17.108150,2.112608,-0.000000,2.218324,17.686014,0.000000,686,464,0,671,455,0,698,474,0,455,696,0,90,23.340423,33.167970,-0.619724,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 29835.000000,117
6,149.000000,75734.000000,58893.000000,0.000000,508.281879,395.255033,0.000000,0.000000,10304.308724,2382.161073,4580.288590,0.000000,0.000000,0.000000,13.044792,3.015709,5.798439,0.000000,0.000000,16.060501,5.717393,0.000000,16.060501,2.391107,-0.000000,2.733218,17.942011,0.000000,395,508,0,380,500,0,411,516,0,500,381,0,95,17.593427,34.087266,0.428883,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 37995.000000,149
7,218.000000,114472.000000,95655.000000,0.000000,525.100917,438.784403,0.000000,0.000000,22538.866972,2553.779816,6360.743119,0.000000,0.000000,0.000000,17.178691,1.946441,4.848036,0.000000,0.000000,19.125133,9.933870,0.000000,19.125133,3.151804,-0.000000,3.507385,20.688173,0.000000,439,525,0,418,518,0,459,531,0,518,418,0,114,13.540231,42.703807,0.283430,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 55590.000000,218
8,204.000000,117167.000000,100494.000000,0.000000,574.348039,492.617647,0.000000,0.000000,2364.176470,18620.289215,4806.147058,0.000000,0.000000,0.000000,1.968670,15.505277,4.002120,0.000000,0.000000,17.473947,14.507810,0.000000,17.473947,3.808911,-0.000000,18.237185,4.184572,0.000000,493,574,0,486,561,0,499,596,0,561,487,0,104,13.477554,36.285722,-0.267000,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 52020.000000,204
9,660.000000,401782.000000,381855.000000,0.000000,608.760606,578.568181,0.000000,0.000000,235583.931818,83492.175757,-115503.227272,0.000000,0.000000,0.000000,40.997158,14.529606,-20.100284,0.000000,0.000000,55.526764,191.651151,0.000000,55.526764,13.843812,-0.000000,9.219998,34.518190,0.000000,579,609,0,532,585,0,603,624,0,585,591,0,291,44.302399,80.653086,-0.494273,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,168300.000000,660
10,151.000000,95597.000000,97146.000000,0.000000,633.092715,643.350993,0.000000,0.000000,1026.397350,8270.701986,-2039.913907,0.000000,0.000000,0.000000,1.276476,10.285840,-2.536934,0.000000,0.000000,11.562317,6.693600,0.000000,11.562317,2.587199,-0.000000,14.759593,3.486959,0.000000,643,633,0,638,621,0,650,647,0,621,643,0,78,12.405716,26.879051,0.256451,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 38505.000000,151
11,279.000000,181085.000000,146277.000000,0.000000,649.050179,524.290322,0.000000,0.000000,13851.483870,5941.297491,4888.935483,0.000000,0.000000,0.000000,7.597849,3.258934,2.681690,0.000000,0.000000,10.856784,17.569432,0.000000,10.856784,4.191590,-0.000000,6.824358,14.453913,0.000000,524,649,0,514,634,0,539,657,0,634,516,0,97,25.485278,27.701389,0.445299,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 71145.000000,279
12,399.000000,275107.000000,228785.000000,0.000000,689.491228,573.395989,0.000000,0.000000,126651.433583,102525.719298,112674.385964,0.000000,0.000000,0.000000,43.116772,34.903498,38.358475,0.000000,0.000000,78.020271,33.553587,0.000000,78.020271,5.792545,-0.000000,3.314926,44.401524,0.000000,573,689,0,543,662,0,605,716,0,662,543,0,225,72.601006,83.356710,0.732071,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,101745.000000,399
13,714.000000,517724.000000,451296.000000,0.000000,725.103641,632.067226,0.000000,0.000000,17414.773109,336176.330532,14047.025210,0.000000,0.000000,0.000000,2.728895,52.678837,2.201169,0.000000,0.000000,55.407732,138.909886,0.000000,55.407732,11.786003,-0.000000,37.225060,8.313203,0.000000,632,725,0,621,686,0,646,764,0,686,637,0,248,25.024168,78.075406,-0.043953,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,182070.000000,714
14,55.000000,42085.000000,34580.000000,0.000000,765.181818,628.727272,0.000000,0.000000,286.909090,230.181818,-87.272727,0.000000,0.000000,0.000000,1.371705,1.100493,-0.417248,0.000000,0.000000,2.472198,1.335455,0.000000,2.472198,1.155619,-0.000000,3.479157,5.042317,0.000000,629,765,0,625,762,0,633,769,0,762,627,0,30,8.652247,9.888282,-0.628282,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 14025.000000,55
15,231.000000,181640.000000,148354.000000,0.000000,786.320346,642.225108,0.000000,0.000000,6420.294372,3620.294372,601.341991,0.000000,0.000000,0.000000,4.529729,2.554237,0.424266,0.000000,0.000000,7.083967,11.390002,0.000000,7.083967,3.374907,-0.000000,7.552922,10.332664,0.000000,642,786,0,633,776,0,652,793,0,776,635,0,82,17.355860,19.397725,0.202850,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 58905.000000,231
16,37.000000,28961.000000,22930.000000,0.000000,782.729729,619.729729,0.000000,0.000000,115.297297,161.297297,74.297297,0.000000,0.000000,0.000000,0.935154,1.308252,0.602611,0.000000,0.000000,2.243406,0.860277,0.000000,2.243406,0.927511,-0.000000,4.774899,2.527076,0.000000,620,783,0,617,779,0,623,786,0,779,617,0,26,7.454360,8.696754,-0.635292,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,  9435.000000,37
17,676.000000,539690.000000,410306.000000,0.000000,798.357988,606.961538,0.000000,0.000000,210702.999999,21089.366863,44395.307692,0.000000,0.000000,0.000000,35.514725,3.554686,7.482983,0.000000,0.000000,39.069411,70.248659,0.000000,39.069411,8.381447,-0.000000,7.531434,33.409346,0.000000,607,798,0,570,787,0,638,811,0,787,596,0,232,24.587108,69.663474,0.218971,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,172380.000000,676
18,325.000000,266053.000000,219258.000000,0.000000,818.624615,674.639999,0.000000,0.000000,22106.879999,21098.203076,-13426.919999,0.000000,0.000000,0.000000,9.893492,9.442079,-6.008949,0.000000,0.000000,19.335572,57.307665,0.000000,19.335572,7.570182,-0.000000,8.417153,17.435399,0.000000,675,819,0,663,807,0,694,841,0,807,679,0,150,43.040296,47.205486,-0.766626,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 82875.000000,325
19,45.000000,36567.000000,26644.000000,0.000000,812.599999,592.088888,0.000000,0.000000,321.644444,98.799999,56.599999,0.000000,0.000000,0.000000,2.009521,0.617267,0.353616,0.000000,0.000000,2.626789,1.115368,0.000000,2.626789,1.056109,-0.000000,2.720021,5.393602,0.000000,592,813,0,588,810,0,597,815,0,810,588,0,30,5.141318,9.254372,0.235004,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 11475.000000,45
20,99.000000,81989.000000,67942.000000,0.000000,828.171717,686.282828,0.000000,0.000000,950.080808,792.080808,-368.808080,0.000000,0.000000,0.000000,2.074500,1.729507,-0.805292,0.000000,0.000000,3.804008,2.939370,0.000000,3.804008,1.714459,-0.000000,4.459707,7.089827,0.000000,686,828,0,681,823,0,692,834,0,823,687,0,43,14.145337,14.145337,-0.679890,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 25245.000000,99
21,14.000000,14090.000000,9111.000000,0.000000,1006.428571,650.785714,0.000000,0.000000,66.357142,31.428571,41.285714,0.000000,0.000000,0.000000,1.966604,0.931437,1.223570,0.000000,0.000000,2.898042,0.334644,0.000000,2.898042,0.578484,-0.000000,1.018960,4.892479,0.000000,651,1006,0,647,1004,0,654,1009,0,1004,647,0,14,5.998490,8.397886,0.585306,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,  3570.000000,14
22,56.000000,57362.000000,37371.000000,0.000000,1024.321428,667.339285,0.000000,0.000000,336.553571,600.214285,355.892857,0.000000,0.000000,0.000000,1.570857,2.801489,1.661123,0.000000,0.000000,4.372346,1.641409,0.000000,4.372346,1.281175,-0.000000,7.599247,2.460069,0.000000,667,1024,0,662,1019,0,671,1031,0,1019,662,0,41,10.965192,14.620256,-0.608022,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 14280.000000,56
