Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellmask_mean,cellmask_var,cellmask_stdev,cellmask_max,cellmask_min,cellmask_median,cellmask_muc,cellmask_notempty,cellgood_mean,cellgood_var,cellgood_stdev,cellgood_max,cellgood_min,cellgood_median,cellgood_muc,cellgood_notempty,cellshape_mean,cellshape_var,cellshape_stdev,cellshape_max,cellshape_min,cellshape_median,cellshape_muc,cellshape_notempty,cellshape_8,cellshape_9,cellshape_10,cellshape_11,cellshape_12,cellshape_13,cellshape_14,cellshape_15,cellshape_16,cellshape_17,cellshape_18,cellshape_19,cellshape_20,cellshape_21
0,6788.000000,3395808.000000,2681985.000000,0.000000,500.266352,395.106806,0.000000,0.000000,4070739.565555,8981028.434882,4452375.894518,0.000000,0.000000,0.000000,31.672635,69.877435,34.641980,0.000000,0.000000,101.550071,1013.135770,0.000000,101.550071,31.829793,-0.000000,80.481062,28.357819,0.000000,395,500,0,342,433,0,454,566,0,433,350,0,519,130.071060,154.459384,-0.533430,81.734531,   110.149642,    10.495219,   123.000000,    60.000000,    80.000000,554814.000000,6788,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,1730940.000000,6788,3,9,1,330,451,565,343,434,403,453,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
1,5505.000000,2705012.000000,1806860.000000,0.000000,491.373660,328.221616,0.000000,0.000000,1476245.627610,4602176.380743,793511.134423,0.000000,0.000000,0.000000,15.187356,47.346385,8.163503,0.000000,0.000000,62.533742,652.423649,0.000000,62.533742,25.542585,-0.000000,58.580606,30.350918,0.000000,328,491,0,291,436,0,364,555,0,436,331,0,383,75.061232,122.360090,-0.234892,81.688646,    93.307474,     9.659579,   114.000000,    60.000000,    81.000000,449696.000000,5505,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,1403775.000000,5505,4,9,2,177,333,436,362,527,332,554,312,441,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2,944.000000,463710.000000,403009.000000,0.000000,491.218220,426.916313,0.000000,0.000000,60170.388771,102403.046610,-11343.760593,0.000000,0.000000,0.000000,6.497607,11.058177,-1.224976,0.000000,0.000000,17.555785,70.351132,0.000000,17.555785,8.387558,-0.000000,20.643677,15.233526,0.000000,427,491,0,411,471,0,447,515,0,471,425,0,161,37.121950,45.371273,0.246482,78.536016,    56.942497,     7.546025,   108.000000,    64.000000,    78.000000, 74138.000000,944,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,8,9,2,137,434,476,439,476,440,478,446,482,435,514,422,510,421,509,419,507,-99,-99
3,5531.000000,2931262.000000,2686760.000000,0.000000,529.969625,485.763876,0.000000,0.000000,3987431.622490,2153388.897124,1367347.331223,0.000000,0.000000,0.000000,40.765086,22.014944,13.978931,0.000000,0.000000,62.780031,702.030595,0.000000,62.780031,26.495859,-0.000000,31.593040,57.498310,0.000000,486,530,0,439,485,0,547,569,0,485,456,0,408,95.203083,122.403964,0.490018,82.399023,    94.332794,     9.712507,   127.000000,    62.000000,    81.000000,455749.000000,5531,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,1410405.000000,5531,5,9,2,171,547,539,538,552,535,561,440,496,448,488,-99,-99,-99,-99,-99,-99,-99,-99
4,289.000000,149511.000000,154012.000000,0.000000,517.339100,532.913494,0.000000,0.000000,8428.837370,7094.768166,851.477508,0.000000,0.000000,0.000000,4.411340,3.713137,0.445631,0.000000,0.000000,8.124478,16.181327,0.000000,8.124478,4.022602,-0.000000,9.272459,10.668717,0.000000,533,517,0,521,507,0,542,528,0,507,542,0,84,23.357228,23.357228,0.453134,87.660899,   123.037389,    11.092222,   108.000000,    64.000000,    90.000000, 25334.000000,289,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,5,9,1,75,539,509,541,508,540,525,541,528,539,527,-99,-99,-99,-99,-99,-99,-99,-99
5,7939.000000,4673187.000000,3166180.000000,0.000000,588.636730,398.813452,0.000000,0.000000,8007046.723262,4986732.329510,3105681.997227,0.000000,0.000000,0.000000,50.557387,31.486785,19.609623,0.000000,0.000000,82.044173,1207.352288,0.000000,82.044173,34.746975,-0.000000,38.261646,69.182105,0.000000,399,589,0,333,528,0,466,637,0,528,368,0,506,128.578408,156.889250,0.559102,81.776168,   105.422682,    10.267554,   118.000000,    62.000000,    80.000000,649221.000000,7939,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,2024445.000000,7939,5,9,2,177,466,603,457,629,336,557,358,535,366,530,-99,-99,-99,-99,-99,-99,-99,-99
6,5576.000000,3278355.000000,3116106.000000,0.000000,587.940279,558.842539,0.000000,0.000000,3673217.749640,2664753.113163,-1482406.434361,0.000000,0.000000,0.000000,37.149216,26.950073,-14.992369,0.000000,0.000000,64.099289,776.402977,0.000000,64.099289,27.864008,-0.000000,33.012781,56.733979,0.000000,559,588,0,507,544,0,622,646,0,544,551,0,444,125.457111,141.446743,-0.621464,78.688845,    67.209532,     8.198142,   111.000000,    60.000000,    77.000000,438769.000000,5576,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,1421880.000000,5576,8,9,1,342,603,563,622,572,539,645,528,630,519,626,517,624,510,621,507,610,-99,-99
7,1447.000000,840283.000000,719420.000000,0.000000,580.706979,497.180373,0.000000,0.000000,221845.922598,141419.759502,26769.478230,0.000000,0.000000,0.000000,13.554809,8.640762,1.635617,0.000000,0.000000,22.195571,114.448637,0.000000,22.195571,10.698066,-0.000000,18.961236,24.901188,0.000000,497,581,0,471,563,0,522,605,0,563,487,0,189,43.878440,53.280963,0.293663,77.229440,    87.057970,     9.330486,   109.000000,    61.000000,    75.000000,111751.000000,1447,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,8,9,2,165,520,570,522,572,520,580,517,588,504,605,476,589,475,575,472,568,-99,-99
8,369.000000,213709.000000,125540.000000,0.000000,579.157181,340.216802,0.000000,0.000000,9954.655826,18452.883468,7718.425474,0.000000,0.000000,0.000000,3.761182,6.972080,2.916264,0.000000,0.000000,10.733263,17.718671,0.000000,10.733263,4.209355,-0.000000,15.685522,7.593023,0.000000,340,579,0,330,564,0,350,594,0,564,331,0,97,23.231753,34.847630,-0.533778,94.604336,   198.076720,    14.073973,   122.000000,    64.000000,    96.000000, 34909.000000,369,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,8,9,1,100,350,594,348,592,347,592,346,592,345,591,331,564,333,566,335,567,-99,-99
9,466.000000,270654.000000,215467.000000,0.000000,580.802575,462.375536,0.000000,0.000000,14251.281115,29743.836909,9884.549356,0.000000,0.000000,0.000000,3.944627,8.232829,2.735955,0.000000,0.000000,12.177456,24.989994,0.000000,12.177456,4.998999,-0.000000,17.033550,8.902569,0.000000,462,581,0,451,565,0,472,600,0,565,458,0,110,23.356204,38.927007,-0.453044,84.583690,   174.325238,    13.203228,   116.000000,    63.000000,    81.000000, 39416.000000,466,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4,9,2,93,472,599,451,573,454,569,458,565,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
