Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellinter_mean,cellinter_var,cellinter_stdev,cellinter_max,cellinter_min,cellinter_median,cellinter_muc,cellinter_notempty
0,407.000000,57945.000000,129099.000000,0.000000,142.371007,317.196560,0.000000,0.000000,94378.275184,21080.977886,-41332.680589,0.000000,0.000000,0.000000,31.290523,6.989265,-13.703590,0.000000,0.000000,38.279788,30.909393,0.000000,38.279788,5.559621,-0.000000,4.657190,31.374964,0.000000,317,142,0,290,125,0,346,154,0,125,345,0,198,31.798724,61.404433,-0.422696,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,103785.000000,407
1,276.000000,46592.000000,73219.000000,0.000000,168.811594,265.286231,0.000000,0.000000,23032.387681,6476.202898,-9547.115942,0.000000,0.000000,0.000000,12.817210,3.603918,-5.312840,0.000000,0.000000,16.421129,17.965915,0.000000,16.421129,4.238621,-0.000000,5.233050,18.818506,0.000000,265,169,0,245,158,0,282,176,0,158,274,0,140,19.786744,40.672752,-0.428235,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 70380.000000,276
2,147.000000,24982.000000,68669.000000,0.000000,169.945578,467.136054,0.000000,0.000000,1371.278911,3345.564625,-885.911564,0.000000,0.000000,0.000000,1.767540,4.312339,-1.141915,0.000000,0.000000,6.079880,6.318264,0.000000,6.079880,2.513615,-0.000000,9.703332,5.135252,0.000000,467,170,0,462,160,0,474,180,0,160,467,0,67,12.849715,21.416191,0.365702,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 37485.000000,147
3,868.000000,178679.000000,326347.000000,0.000000,205.851382,375.975806,0.000000,0.000000,76652.491935,281927.828341,129899.879032,0.000000,0.000000,0.000000,9.257633,34.049571,15.688537,0.000000,0.000000,43.307204,69.088252,0.000000,43.307204,8.311934,-0.000000,38.513014,7.686201,0.000000,376,206,0,355,172,0,395,240,0,172,355,0,243,44.444979,75.556464,-0.451051,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,221340.000000,868
4,58.000000,10870.000000,26610.000000,0.000000,187.413793,458.793103,0.000000,0.000000,249.517241,454.068965,-152.034482,0.000000,0.000000,0.000000,1.111381,2.022481,-0.677181,0.000000,0.000000,3.133862,1.789174,0.000000,3.133862,1.337600,-0.000000,5.902345,3.312929,0.000000,459,187,0,454,182,0,462,192,0,182,460,0,35,9.063535,11.329418,0.489309,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 14790.000000,58
5,841.000000,195784.000000,387533.000000,0.000000,232.799048,460.800237,0.000000,0.000000,64258.439952,447433.039238,147035.240190,0.000000,0.000000,0.000000,8.094726,56.363772,18.522237,0.000000,0.000000,64.458499,113.176059,0.000000,64.458499,10.638423,-0.000000,43.944845,7.461905,0.000000,461,233,0,441,193,0,478,276,0,193,443,0,300,39.074180,87.652890,-0.327290,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,214455.000000,841
6,2376.000000,581081.000000,202950.000000,0.000000,244.562710,85.416666,0.000000,0.000000,6983045.499999,571052.656144,-1612100.083333,0.000000,0.000000,0.000000,220.250189,18.011404,-50.846775,0.000000,0.000000,238.261593,1381.620597,0.000000,238.261593,37.170157,-0.000000,13.999657,87.498202,0.000000,85,245,0,0,205,0,178,266,0,205,164,0,707,62.693492,182.941665,-0.232958,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,605880.000000,2376
7,313.000000,71095.000000,172941.000000,0.000000,227.140575,552.527156,0.000000,0.000000,21316.019169,22701.814696,19485.805111,0.000000,0.000000,0.000000,10.030293,10.682382,9.169083,0.000000,0.000000,20.712676,23.075351,0.000000,20.712676,4.803680,-0.000000,21.530134,5.295312,0.000000,553,227,0,536,209,0,565,244,0,209,536,0,150,40.302339,48.640754,-0.767626,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 79815.000000,313
8,404.000000,97000.000000,177189.000000,0.000000,240.099009,438.586633,0.000000,0.000000,11931.967821,34718.039603,-11101.465346,0.000000,0.000000,0.000000,3.995185,11.624654,-3.717107,0.000000,0.000000,15.619839,32.625756,0.000000,15.619839,5.711896,-0.000000,18.410299,8.005195,0.000000,439,240,0,425,218,0,447,257,0,218,446,0,148,23.749376,42.101166,0.386218,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,103020.000000,404
9,69.000000,15793.000000,17542.000000,0.000000,228.884057,254.231884,0.000000,0.000000,774.289855,239.072463,101.855072,0.000000,0.000000,0.000000,2.735928,0.844754,0.359901,0.000000,0.000000,3.580683,2.181660,0.000000,3.580683,1.477044,-0.000000,3.487227,6.615626,0.000000,254,229,0,248,225,0,261,233,0,225,251,0,44,8.134111,13.217931,0.181840,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 17595.000000,69
