Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellmask_mean,cellmask_var,cellmask_stdev,cellmask_max,cellmask_min,cellmask_median,cellmask_muc,cellmask_notempty,cellgood_mean,cellgood_var,cellgood_stdev,cellgood_max,cellgood_min,cellgood_median,cellgood_muc,cellgood_notempty,cellshape_mean,cellshape_var,cellshape_stdev,cellshape_max,cellshape_min,cellshape_median,cellshape_muc,cellshape_notempty,cellshape_8,cellshape_9,cellshape_10,cellshape_11,cellshape_12,cellshape_13,cellshape_14,cellshape_15,cellshape_16,cellshape_17,cellshape_18,cellshape_19,cellshape_20,cellshape_21
0,3380.000000,410017.000000,2777663.000000,0.000000,121.306804,821.793786,0.000000,0.000000,742575.269526,1494794.843490,-282731.157100,0.000000,0.000000,0.000000,14.639229,29.468587,-5.573800,0.000000,0.000000,44.107817,400.330165,0.000000,44.107817,20.008252,-0.000000,42.190101,26.943883,0.000000,822,121,0,777,72,0,844,157,0,72,839,0,229,70.637198,89.614356,0.322302,113.456213,    76.056975,     8.721065,   148.000000,    91.000000,   114.000000,383482.000000,3380,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,8,9,2,171,842,72,843,153,834,156,830,156,828,157,807,157,799,148,780,118,-99,-99
1,3944.000000,521478.000000,2613262.000000,0.000000,132.220588,662.591784,0.000000,0.000000,1951798.773833,1231444.088235,584729.147058,0.000000,0.000000,0.000000,31.322217,19.762057,9.383658,0.000000,0.000000,51.084274,530.938408,0.000000,51.084274,23.042100,-0.000000,29.190599,46.319552,0.000000,663,132,0,614,95,0,714,172,0,95,653,0,376,88.195739,114.539920,0.509357,113.008367,   117.656283,    10.846948,   157.000000,    91.000000,   111.000000,445705.000000,3944,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,3,9,2,177,714,131,657,172,615,114,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
2,3.000000,288.000000,2406.000000,0.000000,96.000000,802.000000,0.000000,0.000000,2.000000,2.000000,-2.000000,0.000000,0.000000,0.000000,0.462240,0.462240,-0.462240,0.000000,0.000000,0.924481,0.000000,0.000000,0.924481,0.000000,-0.000000,-nan,-nan,0.000000,802,96,0,801,95,0,803,97,0,95,803,0,3,2.828427,2.828427,-0.785398,133.000000,     1.000000,     1.000000,   134.000000,   132.000000,   133.000000,   399.000000,3,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0,9,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
3,6806.000000,1190679.000000,5149335.000000,0.000000,174.945489,756.587569,0.000000,0.000000,2721593.308403,8461162.776518,-824710.011607,0.000000,0.000000,0.000000,21.100883,65.600546,-6.394088,0.000000,0.000000,86.701429,1343.345101,0.000000,86.701429,36.651672,-0.000000,66.718930,36.771739,0.000000,757,175,0,713,116,0,802,249,0,116,746,0,620,89.878342,134.312579,0.139918,112.849397,   148.818314,    12.199111,   154.000000,    88.000000,   112.000000,768053.000000,6806,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,5,9,4,77,765,116,756,239,716,249,729,122,749,116,-99,-99,-99,-99,-99,-99,-99,-99
4,3392.000000,567573.000000,2103172.000000,0.000000,167.326945,620.038915,0.000000,0.000000,612604.863207,1797206.417157,327434.843160,0.000000,0.000000,0.000000,12.020041,35.263344,6.424664,0.000000,0.000000,47.283386,382.590571,0.000000,47.283386,19.559922,-0.000000,46.114859,24.430646,0.000000,620,167,0,592,118,0,652,211,0,118,606,0,356,61.964887,96.045575,-0.252502,114.947818,   140.839800,    11.867594,   156.000000,    89.000000,   114.000000,389903.000000,3392,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,7,9,2,171,644,199,638,205,631,206,621,210,603,199,592,136,606,118,-99,-99,-99,-99
5,8928.000000,1874547.000000,4882732.000000,0.000000,209.962701,546.900985,0.000000,0.000000,5768610.471324,12047964.579633,-4921870.971772,0.000000,0.000000,0.000000,31.145762,65.049122,-26.574064,0.000000,0.000000,96.194884,1319.823632,0.000000,96.194884,36.329376,-0.000000,80.091515,36.545477,0.000000,547,210,0,499,139,0,597,289,0,139,583,0,554,111.761259,171.063152,0.501486,116.973118,   230.939346,    15.196688,   204.000000,    86.000000,   116.000000,1044336.000000,8928,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4,9,1,351,588,139,499,288,500,247,499,246,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
6,5356.000000,1117929.000000,3663376.000000,0.000000,208.724607,683.976101,0.000000,0.000000,2895938.941000,4948058.796675,-1706107.250186,0.000000,0.000000,0.000000,30.903094,52.801641,-18.206183,0.000000,0.000000,83.704736,1300.269052,0.000000,83.704736,36.059243,-0.000000,60.245691,34.429529,0.000000,684,209,0,622,141,0,725,259,0,141,715,0,795,118.329059,135.561446,0.514672,111.000186,   117.663305,    10.847271,   147.000000,    91.000000,   109.000000,594517.000000,5356,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,8,9,1,351,716,141,712,255,706,258,701,259,649,257,639,253,635,247,622,227,-99,-99
7,5572.000000,1229651.000000,4549323.000000,0.000000,220.683955,816.461414,0.000000,0.000000,1870136.704055,5034318.445619,-1089725.449568,0.000000,0.000000,0.000000,18.931798,50.963495,-11.031526,0.000000,0.000000,69.895293,843.136052,0.000000,69.895293,29.036805,-0.000000,59.832952,31.939622,0.000000,816,221,0,770,158,0,844,268,0,158,843,0,298,77.497610,115.199151,0.301580,113.181801,   129.249476,    11.368793,   158.000000,    88.000000,   112.000000,630649.000000,5572,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,6,9,2,174,843,158,844,265,796,266,793,264,770,259,809,161,-99,-99,-99,-99,-99,-99
8,1.000000,168.000000,801.000000,0.000000,168.000000,801.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,-0.000000,-nan,-nan,0.000000,801,168,0,801,168,0,801,168,0,168,801,0,1,0.000000,0.000000,-nan,0.000000,     0.000000,     0.000000,   115.000000,   115.000000,   115.000000,   115.000000,1,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,0,9,1,0,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
9,1216.000000,232029.000000,528560.000000,0.000000,190.813322,434.671052,0.000000,0.000000,160018.421052,117876.624177,-65585.671052,0.000000,0.000000,0.000000,12.328925,9.082029,-5.053173,0.000000,0.000000,21.410954,86.437104,0.000000,21.410954,9.297155,-0.000000,15.085666,25.982922,0.000000,435,191,0,411,172,0,460,209,0,172,438,0,171,45.789504,60.640154,-0.629969,118.118421,    85.676499,     9.256160,   147.000000,    96.000000,   118.000000,143632.000000,1216,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,6,9,2,158,447,173,451,174,455,175,454,178,460,182,412,207,-99,-99,-99,-99,-99,-99
