Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellmask_mean,cellmask_var,cellmask_stdev,cellmask_max,cellmask_min,cellmask_median,cellmask_muc,cellmask_notempty,cellgood_mean,cellgood_var,cellgood_stdev,cellgood_max,cellgood_min,cellgood_median,cellgood_muc,cellgood_notempty,cellshape_mean,cellshape_var,cellshape_stdev,cellshape_max,cellshape_min,cellshape_median,cellshape_muc,cellshape_notempty,cellshape_8,cellshape_9,cellshape_10,cellshape_11,cellshape_12,cellshape_13,cellshape_14,cellshape_15,cellshape_16,cellshape_17,cellshape_18,cellshape_19,cellshape_20,cellshape_21
0,7628.000000,2107473.000000,6011146.000000,0.000000,276.281200,788.036969,0.000000,0.000000,8608661.574722,4416119.824198,-3797884.298635,0.000000,0.000000,0.000000,57.330807,29.409881,-25.292639,0.000000,0.000000,86.740688,1046.374620,0.000000,86.740688,32.347714,-0.000000,33.365539,74.533668,0.000000,788,276,0,724,216,0,844,325,0,216,844,0,451,126.571713,139.345006,-0.533225,121.367986,   105.092442,    10.251460,   161.000000,    95.000000,   121.000000,925795.000000,7628,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,6,9,1,351,844,216,844,285,760,325,753,322,751,320,724,320,-99,-99,-99,-99,-99,-99
1,14189.000000,4931424.000000,2699478.000000,0.000000,347.552611,190.251462,0.000000,0.000000,21626478.782142,18169251.975744,10243995.283311,0.000000,0.000000,0.000000,62.957879,52.893381,29.821786,0.000000,0.000000,115.851261,2440.716211,0.000000,115.851261,49.403605,-0.000000,51.035507,91.081421,0.000000,190,348,0,110,267,0,268,422,0,267,110,0,655,202.966555,206.894940,0.701813,123.065684,   149.026274,    12.207631,   173.000000,    97.000000,   121.000000,1746179.000000,14189,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,3618195.000000,14189,6,9,1,360,268,334,264,374,255,385,252,416,233,421,110,268,-99,-99,-99,-99,-99,-99
2,1649.000000,501760.000000,1150515.000000,0.000000,304.281382,697.704669,0.000000,0.000000,263923.174044,199111.438447,-20204.966646,0.000000,0.000000,0.000000,13.547213,10.220418,-1.037123,0.000000,0.000000,23.767632,137.382565,0.000000,23.767632,11.721030,-0.000000,21.366195,25.236233,0.000000,698,304,0,674,281,0,720,324,0,281,694,0,195,44.726548,47.847005,-0.278758,122.376591,    91.669378,     9.574412,   149.000000,    97.000000,   122.000000,201799.000000,1649,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,7,9,2,168,702,281,705,282,720,286,719,319,677,324,674,299,675,295,-99,-99,-99,-99
3,313.000000,94288.000000,262195.000000,0.000000,301.239616,837.683706,0.000000,0.000000,6517.686900,12161.028753,1123.722044,0.000000,0.000000,0.000000,3.066910,5.722395,0.528769,0.000000,0.000000,8.789305,17.270475,0.000000,8.789305,4.155776,-0.000000,12.190353,8.698834,0.000000,838,301,0,827,289,0,844,315,0,289,842,0,61,17.309862,26.473907,-0.189497,124.274760,    62.430675,     7.901308,   142.000000,   106.000000,   124.000000, 38898.000000,313,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,7,9,1,88,842,290,844,290,843,314,842,313,842,314,841,313,840,314,-99,-99,-99,-99
4,7009.000000,2410969.000000,4348873.000000,0.000000,343.981880,620.469824,0.000000,0.000000,4878163.867882,3833354.698814,-988342.332286,0.000000,0.000000,0.000000,36.367627,28.578379,-7.368277,0.000000,0.000000,64.946006,985.036333,0.000000,64.946006,31.385288,-0.000000,42.197704,54.865583,0.000000,620,344,0,562,300,0,672,398,0,300,648,0,417,114.414493,128.424431,-0.542278,123.309316,   160.671718,    12.675634,   163.000000,    96.000000,   122.000000,864275.000000,7009,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,1787295.000000,7009,4,9,1,354,669,301,610,398,585,383,562,321,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
5,1558.000000,527515.000000,1286182.000000,0.000000,338.584724,825.534017,0.000000,0.000000,177575.697047,944792.316431,21069.509627,0.000000,0.000000,0.000000,9.831661,52.309401,1.166535,0.000000,0.000000,62.141062,512.927528,0.000000,62.141062,22.647903,-0.000000,40.839686,17.671156,0.000000,826,339,0,802,304,0,844,403,0,304,823,0,310,42.015810,99.037268,-0.027434,128.082798,   276.269954,    16.621370,   196.000000,   102.000000,   124.000000,199553.000000,1558,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,8,9,1,268,834,380,832,379,831,379,820,403,814,403,811,402,820,307,825,306,-99,-99
6,438.000000,143072.000000,344915.000000,0.000000,326.648401,787.477168,0.000000,0.000000,20453.271689,14731.853881,-1551.515981,0.000000,0.000000,0.000000,6.148898,4.428859,-0.466434,0.000000,0.000000,10.577757,27.015046,0.000000,10.577757,5.197600,-0.000000,11.092586,13.375388,0.000000,787,327,0,774,313,0,801,339,0,313,799,0,117,26.823809,27.855494,-0.248476,121.271689,    84.591919,     9.197386,   154.000000,   103.000000,   121.000000, 53117.000000,438,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,4,9,2,74,800,319,800,320,799,323,777,321,-99,-99,-99,-99,-99,-99,-99,-99,-99,-99
7,9206.000000,3519755.000000,4195824.000000,0.000000,382.332717,455.770584,0.000000,0.000000,8946399.474252,12193249.885396,7005792.699976,0.000000,0.000000,0.000000,46.368209,63.196279,36.310256,0.000000,0.000000,109.564489,1611.863583,0.000000,109.564489,40.148020,-0.000000,84.857709,37.009209,0.000000,456,382,0,386,323,0,519,470,0,323,428,0,674,169.889550,187.772660,-0.671544,124.221594,   159.403361,    12.625504,   169.000000,    95.000000,   123.000000,1143584.000000,9206,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,2347530.000000,9206,6,9,2,174,517,469,448,447,386,362,391,353,395,346,400,327,-99,-99,-99,-99,-99,-99
8,4505.000000,1626114.000000,2349447.000000,0.000000,360.957602,521.519866,0.000000,0.000000,1251458.471919,3247672.902108,82216.294561,0.000000,0.000000,0.000000,16.819898,43.649494,1.105006,0.000000,0.000000,60.469393,732.959051,0.000000,60.469393,27.073216,-0.000000,50.840094,31.500334,0.000000,522,361,0,481,323,0,561,429,0,323,552,0,385,80.067594,106.089562,-0.041093,146.697447,   984.439747,    31.375782,   254.000000,   102.000000,   137.000000,660872.000000,4505,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,6,9,1,352,557,323,560,336,535,410,528,419,521,429,481,326,-99,-99,-99,-99,-99,-99
9,2855.000000,996972.000000,2017868.000000,0.000000,349.202101,706.783887,0.000000,0.000000,1069033.658844,528560.387390,-51932.303327,0.000000,0.000000,0.000000,26.394689,13.050278,-1.282220,0.000000,0.000000,39.444968,342.813975,0.000000,39.444968,18.515236,-0.000000,26.120579,37.408844,0.000000,707,349,0,673,324,0,742,377,0,324,721,0,319,53.239707,69.312071,-0.094929,131.056742,   207.783044,    14.414681,   223.000000,    99.000000,   131.000000,374167.000000,2855,0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,     0.000000,0,7,9,2,159,736,330,740,341,741,368,674,371,673,356,673,350,676,331,-99,-99,-99,-99
