Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,fullmask_mean,fullmask_var,fullmask_stdev,fullmask_max,fullmask_min,fullmask_median,fullmask_muc,fullmask_notempty
0,877866.000000,498899448.000000,404245077.000000,0.000000,568.309341,460.486084,0.000000,0.000000,45815972786.845855,91995475370.437225,11919946109.383901,0.000000,0.000000,0.000000,545.062043,1094.448917,141.808845,0.000000,0.000000,1639.510960,576432.814793,0.000000,1639.510960,759.231726,-0.000000,651.033214,437.849212,0.000000,460,568,0,0,0,0,844,1279,0,0,55,0,3008,868.540081,1316.188109,-0.238279,255.000000,     0.000000,     0.000002,   255.000000,   255.000000,   255.000000,223855830.000000,877866
