Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellinter_mean,cellinter_var,cellinter_stdev,cellinter_max,cellinter_min,cellinter_median,cellinter_muc,cellinter_notempty
0,161129.000000,71031811.000000,97780441.000000,0.000000,440.838154,606.845701,0.000000,0.000000,3509200521.807716,7824829289.345769,-3334945545.783377,0.000000,0.000000,0.000000,400.230243,892.434989,-380.356169,0.000000,0.000000,1292.665232,212508.657509,0.000000,1292.665232,460.986613,-0.000000,413.619232,173.439348,0.000000,607,441,0,258,0,0,844,956,0,0,641,0,33387,667.108658,1088.320609,0.498255,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,41087895.000000,161129
1,197.000000,6918.000000,165135.000000,0.000000,35.116751,838.248730,0.000000,0.000000,3260.812182,4000.314720,-338.720812,0.000000,0.000000,0.000000,2.844706,3.489842,-0.295497,0.000000,0.000000,6.334549,9.840260,0.000000,6.334549,3.136918,-0.000000,8.817800,7.673448,0.000000,838,35,0,827,26,0,844,44,0,26,842,0,56,18.239700,19.312623,0.370813,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 50235.000000,197
2,162.000000,39563.000000,83212.000000,0.000000,244.216049,513.654320,0.000000,0.000000,2486.641975,1961.438271,-285.901234,0.000000,0.000000,0.000000,2.815744,2.221031,-0.323739,0.000000,0.000000,5.036775,6.149048,0.000000,5.036775,2.479727,-0.000000,6.653328,7.936482,0.000000,514,244,0,506,237,0,521,251,0,237,515,0,65,15.291370,16.383611,-0.413925,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 41310.000000,162
3,49.000000,13537.000000,41276.000000,0.000000,276.265306,842.367346,0.000000,0.000000,97.387755,505.551020,38.224489,0.000000,0.000000,0.000000,0.543137,2.819487,0.213180,0.000000,0.000000,3.362625,1.485923,0.000000,3.362625,1.218984,-0.000000,6.233483,2.676213,0.000000,842,276,0,839,271,0,844,284,0,271,842,0,23,5.021503,13.055908,-0.092577,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 12495.000000,49
4,13.000000,3755.000000,10959.000000,0.000000,288.846153,843.000000,0.000000,0.000000,12.000000,17.692307,0.000000,0.000000,0.000000,0.000000,0.392575,0.578797,0.000000,0.000000,0.000000,0.971373,0.227221,0.000000,0.971373,0.476677,-0.000000,2.286909,1.883421,0.000000,843,289,0,841,287,0,844,291,0,287,843,0,10,3.000000,4.000000,-0.000000,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,  3315.000000,13
5,3251.000000,1499740.000000,1330918.000000,0.000000,461.316517,409.387265,0.000000,0.000000,4540175.432789,8094727.302982,-5899297.496154,0.000000,0.000000,0.000000,94.272134,168.078796,-122.492924,0.000000,0.000000,262.350931,840.630302,0.000000,262.350931,28.993625,-0.000000,109.159981,12.214832,0.000000,409,461,0,313,360,0,472,560,0,360,460,0,840,198.096239,249.177660,0.639087,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,829005.000000,3251
6,24.000000,9354.000000,15421.000000,0.000000,389.750000,642.541666,0.000000,0.000000,43.958333,62.500000,-18.750000,0.000000,0.000000,0.000000,0.634979,0.902814,-0.270844,0.000000,0.000000,1.537793,0.499911,0.000000,1.537793,0.707044,-0.000000,3.458112,2.282864,0.000000,643,390,0,640,387,0,645,392,0,387,643,0,19,5.885968,5.885968,0.555801,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,  6120.000000,24
7,67.000000,26418.000000,40561.000000,0.000000,394.298507,605.388059,0.000000,0.000000,679.910447,226.029850,-139.761194,0.000000,0.000000,0.000000,2.498534,0.830614,-0.513594,0.000000,0.000000,3.329148,1.811539,0.000000,3.329148,1.345934,-0.000000,3.315557,6.513188,0.000000,605,394,0,599,391,0,611,398,0,391,606,0,37,7.275341,12.472013,-0.275996,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 17085.000000,67
8,177.000000,84460.000000,131234.000000,0.000000,477.175141,741.435028,0.000000,0.000000,2331.502824,4609.570621,-1717.485875,0.000000,0.000000,0.000000,2.346055,4.638342,-1.728205,0.000000,0.000000,6.984397,7.895111,0.000000,6.984397,2.809824,-0.000000,10.868030,5.486465,0.000000,741,477,0,733,467,0,749,487,0,467,743,0,91,18.158983,22.698729,0.492599,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 45135.000000,177
9,107.000000,53055.000000,66735.000000,0.000000,495.841121,623.691588,0.000000,0.000000,934.822429,1782.299065,739.757009,0.000000,0.000000,0.000000,1.840280,3.508613,1.456277,0.000000,0.000000,5.348894,4.336090,0.000000,5.348894,2.082328,-0.000000,8.758536,4.190063,0.000000,624,496,0,618,487,0,630,504,0,487,619,0,61,13.870095,19.649301,-0.525305,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 27285.000000,107
10,173.000000,109122.000000,98333.000000,0.000000,630.763005,568.398843,0.000000,0.000000,2303.479768,3163.283236,605.352601,0.000000,0.000000,0.000000,2.389587,3.281531,0.627981,0.000000,0.000000,5.671119,7.447146,0.000000,5.671119,2.728945,-0.000000,8.744686,6.618186,0.000000,568,631,0,562,620,0,577,638,0,620,566,0,71,16.881593,20.257912,-0.476639,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 44115.000000,173
11,43.000000,27204.000000,28563.000000,0.000000,632.651162,664.255813,0.000000,0.000000,242.186046,117.767441,65.837209,0.000000,0.000000,0.000000,1.607648,0.781748,0.437032,0.000000,0.000000,2.389397,1.065780,0.000000,2.389397,1.032366,-0.000000,2.844088,4.947751,0.000000,664,633,0,660,630,0,668,636,0,630,661,0,29,6.533333,8.711111,0.406861,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 10965.000000,43
12,56.000000,36604.000000,33465.000000,0.000000,653.642857,597.589285,0.000000,0.000000,219.553571,350.857142,-117.214285,0.000000,0.000000,0.000000,1.024762,1.637619,-0.547095,0.000000,0.000000,2.662381,1.378856,0.000000,2.662381,1.174247,-0.000000,5.463259,3.275983,0.000000,598,654,0,594,649,0,601,658,0,649,598,0,33,8.113603,10.431776,0.530115,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 14280.000000,56
13,3068.000000,2391427.000000,608287.000000,0.000000,779.474250,198.268252,0.000000,0.000000,4412392.227835,6060594.965775,-5086193.308017,0.000000,0.000000,0.000000,98.976852,135.948614,-114.091263,0.000000,0.000000,234.925466,438.949617,0.000000,234.925466,20.951124,-0.000000,110.135625,9.901503,0.000000,198,779,0,106,699,0,267,867,0,699,257,0,693,211.408706,220.600389,0.705082,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,782340.000000,3068
14,52.000000,37793.000000,21731.000000,0.000000,726.788461,417.903846,0.000000,0.000000,164.519230,290.673076,-35.057692,0.000000,0.000000,0.000000,0.847641,1.497615,-0.180625,0.000000,0.000000,2.345257,1.236815,0.000000,2.345257,1.112122,-0.000000,4.798171,3.455077,0.000000,418,727,0,415,722,0,421,731,0,722,419,0,29,6.198311,9.297467,0.253639,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 13260.000000,52
15,3635.000000,2934133.000000,1022426.000000,0.000000,807.189270,281.272627,0.000000,0.000000,4166640.826409,1527955.781567,779463.432462,0.000000,0.000000,0.000000,74.549862,27.338303,13.946220,0.000000,0.000000,101.888165,1843.569717,0.000000,101.888165,42.936810,-0.000000,30.947996,56.481604,0.000000,281,807,0,210,758,0,337,856,0,758,256,0,1018,101.594810,131.658580,0.266812,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,926925.000000,3635
