Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,cellinter_mean,cellinter_var,cellinter_stdev,cellinter_max,cellinter_min,cellinter_median,cellinter_muc,cellinter_notempty
0,121.000000,24702.000000,32380.000000,0.000000,204.148760,267.603305,0.000000,0.000000,2552.958677,2381.322314,2049.140495,0.000000,0.000000,0.000000,4.265762,3.978973,3.423927,0.000000,0.000000,8.244735,5.250072,0.000000,8.244735,2.291303,-0.000000,3.561213,11.733346,0.000000,268,204,0,258,195,0,275,213,0,195,259,0,79,23.553892,24.939415,0.764470,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 30855.000000,121
1,48.000000,9609.000000,14197.000000,0.000000,200.187500,295.770833,0.000000,0.000000,1108.479166,81.312500,48.062499,0.000000,0.000000,0.000000,6.354370,0.466124,0.275518,0.000000,0.000000,6.820495,2.886019,0.000000,6.820495,1.698829,-0.000000,2.276554,8.532558,0.000000,296,200,0,286,198,0,304,203,0,198,287,0,43,5.005446,18.019608,0.046655,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 12240.000000,48
2,29.000000,7191.000000,6678.000000,0.000000,247.965517,230.275862,0.000000,0.000000,91.793103,60.965517,30.275862,0.000000,0.000000,0.000000,1.030258,0.684258,0.339807,0.000000,0.000000,1.714516,0.589494,0.000000,1.714516,0.767785,-0.000000,2.405266,3.880107,0.000000,230,248,0,227,246,0,233,251,0,246,227,0,21,5.864729,7.037674,0.549943,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,  7395.000000,29
3,62.000000,16558.000000,11789.000000,0.000000,267.064516,190.145161,0.000000,0.000000,467.693548,477.741935,291.419354,0.000000,0.000000,0.000000,1.905924,1.946873,1.187579,0.000000,0.000000,3.852798,2.300249,0.000000,3.852798,1.516657,-0.000000,6.685589,3.256018,0.000000,190,267,0,184,261,0,194,273,0,261,188,0,44,14.021799,16.826158,-0.776778,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 15810.000000,62
4,37.000000,9860.000000,18899.000000,0.000000,266.486486,510.783783,0.000000,0.000000,88.270270,145.243243,-11.108108,0.000000,0.000000,0.000000,0.715943,1.178040,-0.090095,0.000000,0.000000,1.893984,0.835293,0.000000,1.893984,0.913943,-0.000000,3.957426,3.026702,0.000000,511,266,0,508,263,0,513,270,0,263,512,0,24,5.087662,7.122726,0.185903,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000,  9435.000000,37
5,89.000000,25075.000000,23765.000000,0.000000,281.741573,267.022471,0.000000,0.000000,925.955056,499.056179,-6.483146,0.000000,0.000000,0.000000,2.330253,1.255922,-0.016315,0.000000,0.000000,3.586176,2.926351,0.000000,3.586176,1.710658,-0.000000,4.646992,6.330792,0.000000,267,282,0,260,277,0,272,287,0,277,271,0,42,10.001152,12.001383,-0.015181,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 22695.000000,89
6,319.000000,92628.000000,103789.000000,0.000000,290.369905,325.357366,0.000000,0.000000,11147.260188,16348.351097,9018.830721,0.000000,0.000000,0.000000,5.114233,7.500433,4.137734,0.000000,0.000000,12.614667,21.238120,0.000000,12.614667,4.608483,-0.000000,16.138651,7.007459,0.000000,325,290,0,313,277,0,340,308,0,277,324,0,131,33.788848,38.794604,-0.645032,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 81345.000000,319
7,137.000000,40238.000000,25704.000000,0.000000,293.708029,187.620437,0.000000,0.000000,1594.262773,1940.321167,-563.182481,0.000000,0.000000,0.000000,2.257351,2.747342,-0.797422,0.000000,0.000000,5.004694,5.565835,0.000000,5.004694,2.359202,-0.000000,8.070968,5.706796,0.000000,188,294,0,180,286,0,193,301,0,286,189,0,57,16.163815,18.650555,0.636357,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 34935.000000,137
8,70.000000,20753.000000,30469.000000,0.000000,296.471428,435.271428,0.000000,0.000000,445.842857,361.442857,36.042857,0.000000,0.000000,0.000000,1.545436,1.252878,0.124936,0.000000,0.000000,2.798314,1.920634,0.000000,2.798314,1.385869,-0.000000,4.432459,5.090222,0.000000,435,296,0,431,292,0,440,301,0,292,434,0,36,9.592941,9.592941,0.353433,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 17850.000000,70
9,142.000000,44813.000000,97899.000000,0.000000,315.584507,689.429577,0.000000,0.000000,1438.795774,2684.485915,475.345070,0.000000,0.000000,0.000000,1.942143,3.623625,0.641639,0.000000,0.000000,5.565769,6.625900,0.000000,5.565769,2.574082,-0.000000,8.574230,5.746852,0.000000,689,316,0,685,306,0,698,323,0,306,688,0,60,13.722499,17.944806,-0.325942,255.000000,     0.000000,     0.000000,   255.000000,   255.000000,   255.000000, 36210.000000,142
