Number,m000,m100,m010,m001,xmean,ymean,zmean,mu002,mu020,mu200,mu110,mu101,mu011,eta002,eta020,eta200,eta110,eta101,eta011,I_1,I_2,I_3,J_1,J_2,J_3,EllipsoidalAxisA,EllipsoidalAxisB,EllipsoidalAxisC,RowMean,ColumnMean,PlaneMean,RowMin,ColumnMin,PlaneMin,RowMax,ColumnMax,PlaneMax,ColumnStart,RowStart,PlaneStart,Perimeter2d,FeretMin,FeretMax,RotationAngle2d,intercell_mean,intercell_var,intercell_stdev,intercell_max,intercell_min,intercell_median,intercell_muc,intercell_notempty
0,21418.000000,2889675.000000,3943715.000000,0.000000,134.918059,184.130871,0.000000,0.000000,102866506.167865,19156569.194539,-23458701.320973,0.000000,0.000000,0.000000,172.942647,32.206671,-39.439561,0.000000,0.000000,205.149319,4014.428059,0.000000,205.149319,63.359514,-0.000000,48.940399,141.540072,0.000000,184,135,0,50,72,0,317,200,0,72,224,0,866,132.292093,275.953038,-0.255425,0.738164,   187.695738,    13.700209,   255.000000,     0.000000,     0.000000, 15810.000000,62
1,34422.000000,26614618.000000,15913413.000000,0.000000,773.186276,462.303555,0.000000,0.000000,109703449.144618,105221285.596762,14799493.599730,0.000000,0.000000,0.000000,97.972791,93.969908,13.216974,0.000000,0.000000,191.942699,9031.805812,0.000000,191.942699,95.035813,-0.000000,100.585213,115.723607,0.000000,462,773,0,347,669,0,578,907,0,669,363,0,1224,304.670511,313.902951,0.710254,1.370489,   347.606755,    18.644215,   255.000000,     0.000000,     0.000000, 47175.000000,185
